 Element ID, Tensor(Element Stresses (2D & 3D)),
31673,-1.182E-02 -3.490E-01 -3.111E-02 1.218E-01 -4.935E-03 -8.077E-03 ,
31672,-1.721E-01 9.559E-02 -1.454E-01 4.984E-02 -7.779E-03 4.915E-02 ,
31671,-9.693E-03 -5.680E-03 -1.132E-02 -8.049E-03 3.832E-03 3.380E-03 ,
31670,2.306E-01 7.554E-02 -1.898E-01 3.898E-01 -3.635E-02 -1.080E-02 ,
31669,3.304E-01 -5.129E-02 -4.430E-03 -7.263E-03 -6.123E-04 8.307E-04 ,
31668,-4.267E-02 -6.986E-02 -3.205E-03 2.386E-01 1.750E-03 -6.723E-03 ,
31667,4.163E-01 2.697E-02 4.054E-02 2.648E-02 5.328E-03 1.380E-02 ,
31666,3.205E-02 2.127E-03 1.781E-03 -1.192E-02 -6.959E-05 1.036E-03 ,
31665,2.185E-01 2.168E-01 2.910E-01 2.151E-01 -8.005E-03 9.141E-03 ,
31664,2.951E-01 -2.540E-02 6.251E-02 -1.866E-01 -1.758E-02 1.548E-02 ,
31663,5.300E-02 4.835E-02 1.982E-02 -3.519E-02 -2.975E-03 4.961E-03 ,
31662,7.168E-04 -1.151E-01 4.793E-02 -1.061E-01 -3.647E-03 -4.259E-04 ,
31661,-7.759E-01 -6.445E-01 -2.436E-01 5.935E-01 -4.065E-02 -1.369E-01 ,
31660,1.948E-01 7.672E-03 9.473E-03 -3.795E-02 -1.451E-02 -6.306E-03 ,
31659,2.766E-01 -1.775E+00 1.458E-01 -1.485E-01 2.275E-02 -1.654E-01 ,
31658,3.189E-02 -7.298E-01 -2.572E-01 9.236E-01 7.684E-03 7.104E-02 ,
31657,1.391E+00 1.821E+00 1.422E+00 -9.719E-01 -2.679E-01 4.845E-01 ,
31656,-3.790E-02 1.046E+00 -3.439E-01 1.153E-01 9.724E-02 2.204E-01 ,
31655,-5.839E-01 1.004E-01 9.046E-02 -4.193E-01 -9.369E-03 8.363E-03 ,
31654,-4.734E-04 -4.440E-02 1.157E-03 2.764E-01 -3.962E-03 1.621E-02 ,
31653,-2.176E-02 -1.893E-01 -3.042E-03 -6.326E-02 1.735E-02 -1.043E-02 ,
31652,9.194E-01 2.356E-01 4.233E-01 -1.686E-01 -1.438E-01 1.347E-01 ,
31651,-9.078E-01 -8.407E-01 -3.560E-01 -1.430E-01 -1.219E-01 2.240E-02 ,
31650,4.021E-01 -5.841E-03 3.158E-02 2.546E-02 1.030E-02 4.155E-03 ,
31649,-1.137E+00 -6.130E-02 -2.004E+00 9.739E-02 -1.563E-01 -1.278E-01 ,
31648,-2.254E-02 -2.297E-01 -5.702E-02 2.561E-01 -8.417E-03 -2.902E-02 ,
31647,-2.898E-01 1.515E+00 1.289E+00 2.683E-01 -9.262E-02 -2.196E-01 ,
31646,1.213E+00 -4.341E-01 2.541E-01 2.173E-01 -5.887E-02 1.103E-01 ,
31645,2.491E+00 5.224E-01 7.487E-01 2.503E-01 9.426E-02 -3.895E-02 ,
31644,-5.092E-01 -1.285E-01 -2.783E-01 1.909E-01 -1.600E-02 7.474E-03 ,
31643,-3.080E-01 -1.457E-01 -3.825E-02 -3.668E-01 -1.706E-02 -2.382E-03 ,
31642,-7.023E-01 -1.005E+00 -4.225E-01 1.379E+00 3.281E-03 8.770E-02 ,
31641,-9.433E-01 4.917E-01 -1.500E-01 2.172E-01 3.613E-03 6.886E-03 ,
31640,1.574E+00 4.259E-01 8.340E-01 2.687E-01 6.384E-03 8.193E-02 ,
31639,-7.124E-01 -1.412E-01 -1.785E-01 -3.094E-03 -4.729E-02 -1.515E-02 ,
31638,-1.807E-02 -6.797E-02 6.609E-03 2.276E-01 -3.740E-03 3.218E-03 ,
31637,-1.688E+00 -6.317E-01 -7.014E-01 -2.298E-01 2.565E-02 -7.083E-02 ,
31636,-3.299E-01 -3.946E-01 -1.615E-01 6.054E-01 4.666E-02 3.173E-02 ,
31635,-1.351E+00 -3.047E-01 3.200E-02 3.358E-01 4.723E-02 -1.297E-01 ,
31634,-3.867E-01 -2.024E+00 -6.951E-01 1.262E-01 -2.803E-02 1.096E-01 ,
31633,1.643E-01 3.030E-02 2.432E-03 -1.404E-01 -1.356E-02 5.613E-04 ,
31632,3.980E-02 -7.018E-02 8.318E-02 -2.460E-01 -2.776E-03 -1.311E-02 ,
31631,-1.080E-01 2.746E-01 7.533E-02 6.367E-02 1.005E-02 2.852E-03 ,
31630,-9.372E-01 9.353E-02 9.667E-02 5.212E-02 3.233E-04 -2.911E-02 ,
31629,3.709E-01 -8.360E-03 8.407E-04 2.779E-02 -1.286E-03 6.086E-03 ,
31628,9.375E-03 1.238E-02 4.789E-02 2.503E-01 -8.395E-03 -1.739E-02 ,
31627,-5.824E-01 -2.082E-01 -1.736E-01 -1.592E-01 3.009E-03 -3.034E-02 ,
31626,-1.551E+00 -3.933E-01 5.357E-02 -3.557E-02 1.577E-01 1.293E-01 ,
31625,-3.448E-02 -1.355E-02 -1.980E-01 1.210E-01 -4.438E-02 1.795E-03 ,
31624,7.724E-01 -4.574E-01 1.421E-01 -4.617E-01 4.727E-02 -2.597E-02 ,
31623,1.856E-01 -7.472E-03 -3.608E-01 5.338E-01 -6.648E-02 -2.600E-02 ,
31622,5.232E-01 3.846E-01 1.412E-01 3.323E-01 2.793E-03 -7.750E-02 ,
31621,-1.930E-01 4.146E-01 1.153E-01 5.300E-01 1.080E-02 3.801E-02 ,
31620,7.900E-03 2.002E-02 4.691E-04 4.429E-01 -1.041E-02 1.805E-02 ,
31619,-3.757E-02 -6.047E-02 -3.237E-02 2.445E-01 -1.838E-03 -1.691E-02 ,
31618,-2.600E-01 -9.764E-02 -9.017E-03 -3.569E-01 7.192E-02 -1.600E-02 ,
31617,7.725E-01 8.772E-01 7.001E-01 -4.461E-01 -4.005E-03 -3.581E-02 ,
31616,-1.874E+00 -6.196E-01 -5.969E-02 -6.517E-01 -1.103E-01 -1.121E-01 ,
31615,1.197E+00 1.072E-01 3.671E-01 2.463E-01 2.423E-02 -7.784E-02 ,
31614,-2.146E-01 4.098E-01 1.040E-01 -2.366E-01 -1.190E-02 2.725E-02 ,
31613,-4.226E-02 1.865E-02 6.962E-02 -8.342E-02 6.792E-03 9.279E-03 ,
31612,2.390E-01 8.425E-02 6.479E-02 -1.257E-01 5.633E-03 4.395E-04 ,
31611,-2.072E-01 2.429E-02 -8.245E-02 -4.575E-02 7.486E-04 2.360E-02 ,
31610,3.007E-01 4.815E-02 1.177E-01 4.649E-01 -1.018E-03 1.413E-02 ,
31609,1.459E-01 -3.041E-03 5.137E-03 -1.684E-01 8.316E-03 -3.070E-03 ,
31608,1.207E-01 2.779E-01 -1.081E-02 3.955E-01 5.089E-02 -1.780E-02 ,
31607,1.371E-01 -1.066E-01 -6.047E-02 3.580E-01 -3.785E-02 -2.337E-03 ,
31606,1.137E-01 -8.538E-03 -5.399E-03 6.614E-02 -9.759E-03 9.415E-03 ,
31605,5.348E-01 1.549E+00 2.116E+00 -8.587E-02 1.699E-01 4.833E-02 ,
31604,-3.024E-02 -4.510E-01 -8.912E-02 1.615E-01 -3.547E-02 1.137E-02 ,
31603,-8.555E-01 3.682E-01 1.025E+00 -1.950E-01 -6.050E-02 -3.849E-01 ,
31602,-3.541E-01 3.053E-02 -2.427E-01 1.089E-01 3.040E-02 1.418E-02 ,
31601,2.150E-01 -1.689E-02 -2.145E-03 -1.465E-01 1.228E-02 8.248E-04 ,
31600,3.110E-01 -6.134E-02 -4.471E-03 -2.524E-02 4.648E-03 -8.590E-04 ,
31599,4.449E-01 -2.746E-01 -6.890E-02 3.480E-01 2.148E-03 -1.567E-03 ,
31598,-7.390E-01 -8.303E-02 -2.332E-01 -6.000E-02 -2.284E-02 6.732E-03 ,
31597,9.093E-02 1.769E-01 8.467E-02 -1.705E-01 1.541E-02 1.671E-02 ,
31596,5.031E-01 -5.847E-02 4.265E-02 4.341E-01 -2.371E-02 2.677E-02 ,
31595,6.773E-01 -8.691E-03 2.090E-01 -2.818E-01 1.100E-02 1.113E-02 ,
31594,2.679E-03 1.460E-01 1.167E-01 -8.911E-02 1.784E-02 1.615E-02 ,
31593,-1.087E-01 1.406E-02 -2.690E-01 -6.438E-01 -6.985E-02 -1.351E-01 ,
31592,-6.985E-01 -1.572E-01 -5.155E-01 -2.813E-02 -2.596E-02 -4.443E-02 ,
31591,4.269E-01 -7.252E-02 7.157E-02 -2.052E-02 2.537E-02 -2.843E-02 ,
31590,3.964E-01 1.170E-01 7.530E-02 2.393E-01 8.247E-03 -9.881E-03 ,
31589,9.342E-02 -4.097E-02 -2.792E-02 -1.679E-01 9.772E-03 2.348E-04 ,
31588,6.549E-01 -2.649E-02 1.017E-01 4.150E-01 5.206E-03 -2.936E-02 ,
31587,2.346E-01 -1.018E+00 -3.526E-01 -3.729E-01 4.875E-02 -2.646E-02 ,
31586,1.818E+00 3.272E-01 9.082E-01 5.046E-01 -1.202E-01 -5.190E-02 ,
31585,-7.172E-01 -3.378E-02 -1.649E-01 8.308E-02 -2.476E-02 -2.847E-02 ,
31584,-2.639E-01 4.468E-01 3.647E-01 -7.856E-01 4.315E-02 -2.006E-01 ,
31583,2.461E-01 -9.559E-03 -1.152E-02 -4.063E-02 -1.060E-02 1.305E-02 ,
31582,7.474E-02 5.249E-02 9.427E-02 2.255E-01 -2.552E-02 3.523E-02 ,
31581,9.841E-01 3.387E-01 4.706E-01 6.560E-01 2.060E-02 -3.367E-02 ,
31580,-2.329E-01 4.337E-01 1.612E-01 1.246E-01 -2.453E-02 2.031E-02 ,
31579,-3.562E-01 -4.332E-01 -3.486E-01 1.063E+00 -9.263E-02 4.873E-02 ,
31578,-1.410E-02 1.419E-01 4.515E-03 -2.583E-02 -4.551E-03 6.681E-03 ,
31577,1.631E-01 1.406E-01 2.803E-01 -9.243E-02 -8.846E-03 -6.377E-03 ,
31576,6.000E-01 -1.934E-01 1.837E-01 -3.164E-01 -9.741E-03 -4.764E-03 ,
31575,-6.876E-01 5.884E-01 -5.838E-01 5.310E-01 -1.770E-01 -1.771E-02 ,
31574,-9.059E-01 -1.791E-01 -1.359E-01 1.680E-01 -1.924E-02 2.007E-02 ,
31573,-8.961E-02 9.798E-02 -5.447E-02 -2.872E-02 9.332E-03 3.716E-03 ,
31572,4.297E-01 -1.640E+00 -1.373E+00 -1.633E-01 -2.540E-02 2.716E-02 ,
31571,2.538E-02 7.887E-03 7.429E-02 2.700E-01 -1.523E-02 -1.565E-02 ,
31570,-1.617E+00 -3.325E-01 -4.393E-01 -2.776E-01 1.445E-02 2.605E-02 ,
31569,-1.868E-01 6.707E-01 1.042E-01 4.980E-01 -8.439E-02 -2.601E-01 ,
31568,1.937E+00 2.052E-01 2.260E-01 -1.241E-01 8.325E-02 -3.895E-02 ,
31567,1.739E-01 -6.430E-01 -4.131E-01 -1.536E-01 -1.036E-01 7.524E-03 ,
31566,-4.213E-04 -2.272E-01 -1.270E-01 -2.776E-01 -1.690E-02 2.657E-02 ,
31565,-5.549E-01 7.082E-01 -3.274E-01 5.794E-01 2.016E-01 -7.693E-03 ,
31564,6.059E-01 1.096E+00 4.752E-01 1.267E+00 1.784E-01 1.426E-01 ,
31563,1.055E-01 -1.645E-01 -6.855E-02 -1.734E-01 -3.479E-03 8.700E-03 ,
31562,4.820E-01 -2.039E-01 -4.507E-02 2.717E-01 -1.506E-03 -1.007E-02 ,
31561,-1.003E+00 -4.981E-02 1.316E+00 -2.745E-01 -7.349E-03 3.246E-03 ,
31560,-7.176E-01 4.187E-02 -2.479E-01 5.988E-02 1.047E-02 -6.513E-03 ,
31559,-8.134E-01 2.604E-01 -1.018E+00 -8.958E-02 1.228E-01 8.029E-02 ,
31558,-7.927E-01 3.660E-01 -1.593E-01 7.056E-01 1.965E-02 1.013E-02 ,
31557,-1.816E-01 2.149E-01 7.627E-02 5.522E-01 -5.143E-03 -2.170E-02 ,
31556,-2.639E-01 4.933E-01 1.539E-01 -2.431E-01 1.154E-01 4.741E-02 ,
31555,5.610E-01 -1.394E-01 1.231E-02 2.574E-01 -1.356E-02 1.466E-02 ,
31554,3.475E-01 -2.625E-01 -1.285E-01 3.343E-01 4.327E-03 -6.607E-03 ,
31553,-5.095E-02 5.767E-02 -3.526E-02 -1.651E-01 1.675E-02 8.002E-03 ,
31552,3.733E-01 -3.786E-02 -1.149E-02 1.841E-02 5.568E-03 -1.657E-03 ,
31551,-3.243E-01 3.165E-01 5.079E-02 5.599E-01 -9.011E-03 -2.680E-02 ,
31550,-9.120E-01 5.585E-01 -1.584E-01 4.826E-01 4.847E-02 6.550E-03 ,
31549,2.652E-01 1.033E+00 -1.948E-01 -4.280E-02 -1.145E-02 -1.176E-01 ,
31548,-7.878E-01 6.331E-01 -9.083E-01 4.639E-01 4.145E-01 9.111E-02 ,
31547,3.525E-01 -1.714E-01 -3.518E-02 1.043E+00 1.137E-01 -2.057E-01 ,
31546,-9.255E-01 4.884E-01 -1.588E-01 1.173E-01 1.941E-02 2.261E-02 ,
31545,-5.652E-03 3.040E-01 -7.139E-02 5.686E-01 5.727E-02 1.595E-02 ,
31544,3.280E-02 1.000E-01 1.653E-02 -9.021E-02 4.345E-03 8.482E-04 ,
31543,5.238E-01 1.549E+00 1.549E-01 -4.721E-01 -3.002E-01 3.405E-02 ,
31542,-1.408E+00 -3.961E-02 4.109E-01 -1.483E-01 8.187E-02 -1.132E-01 ,
31541,6.198E-01 4.634E-01 1.720E-01 4.016E-01 -4.526E-02 -2.828E-02 ,
31540,-1.286E+00 6.890E-01 1.826E-01 3.458E-01 -6.758E-02 3.818E-02 ,
31539,1.792E-01 -1.175E-01 -1.680E-01 6.057E-01 -2.709E-02 -2.570E-01 ,
31538,-1.044E-01 -5.010E-01 -1.169E-01 1.340E-01 -1.328E-02 2.186E-02 ,
31537,-3.815E-01 1.737E-01 -1.541E-01 -8.583E-02 5.343E-02 5.684E-02 ,
31536,-3.549E+00 -1.849E+00 -7.204E-01 -2.630E-01 5.123E-02 -1.991E-01 ,
31535,-3.595E-01 -2.091E-01 -1.424E-01 -2.202E-01 -1.142E-03 5.757E-03 ,
31534,-1.359E+00 2.321E-01 1.264E-01 -1.361E-01 3.136E-02 -7.182E-02 ,
31533,9.923E-01 6.910E-01 2.363E-01 6.304E-01 -4.136E-03 -3.251E-02 ,
31532,-8.765E-02 -5.295E-01 -3.486E-01 9.092E-01 -3.009E-02 -2.949E-01 ,
31531,1.622E-01 -1.819E-01 -1.245E-01 5.188E-01 1.202E-02 -1.117E-01 ,
31530,9.266E-01 2.344E+00 7.956E-01 -6.409E-02 1.684E-02 7.490E-04 ,
31529,-6.100E-01 3.720E-01 4.006E-01 8.396E-02 -1.348E-02 6.778E-02 ,
31528,2.902E-01 4.712E-02 7.327E-02 -4.159E-02 6.496E-03 4.658E-03 ,
31527,4.946E-01 3.378E-01 4.001E-01 1.131E+00 7.476E-02 5.454E-03 ,
31526,-2.975E-01 1.109E+00 -3.669E-01 2.355E-02 2.811E-01 -2.550E-02 ,
31525,1.720E+00 9.804E-01 1.215E+00 7.018E-01 2.982E-02 -1.884E-01 ,
31524,-5.238E-02 6.581E-02 1.267E-02 1.304E-01 -6.715E-03 7.478E-03 ,
31523,-1.369E+00 -4.288E-01 -2.099E-01 -4.103E-01 1.933E-01 2.908E-01 ,
31522,1.731E+00 4.131E-01 5.963E-01 3.554E-01 5.884E-02 -1.229E-01 ,
31521,-3.701E+00 -1.547E+00 -1.362E+00 -1.689E-01 1.179E-01 -2.830E-01 ,
31520,1.493E-01 -3.714E-01 6.696E-02 5.661E-02 2.692E-03 2.161E-02 ,
31519,4.856E-01 -1.699E-01 -3.337E-02 2.308E-01 -1.571E-02 5.226E-03 ,
31518,6.446E-01 1.956E+00 9.080E-01 -6.332E-01 -1.285E-01 5.005E-02 ,
31517,-4.310E+00 -1.488E+00 -6.045E-01 -1.300E-01 -8.605E-02 -6.581E-02 ,
31516,3.752E-01 2.039E-03 3.461E-02 5.996E-02 -1.127E-03 -3.739E-03 ,
31515,6.913E-01 -1.467E-01 3.902E-02 4.504E-01 2.853E-02 -4.845E-02 ,
31514,-1.318E+00 -2.802E-01 3.001E-01 -4.802E-02 -8.298E-02 -4.634E-02 ,
31513,-3.401E-01 4.499E-02 -1.091E-01 5.653E-01 -1.755E-02 9.936E-03 ,
31512,-2.417E-01 -8.808E-02 -1.608E-01 5.458E-01 -7.080E-03 4.286E-03 ,
31511,5.049E-01 3.264E-01 1.498E-01 1.759E-01 -2.824E-02 4.910E-04 ,
31510,-2.112E-01 5.945E-02 -1.980E-02 -9.633E-03 -1.529E-02 -1.186E-02 ,
31509,-8.585E-01 4.756E-01 -3.400E-01 -8.012E-01 1.394E-01 -1.474E-01 ,
31508,1.138E+00 8.703E-02 3.884E-01 3.930E-01 2.266E-03 -1.251E-01 ,
31507,4.750E-02 -7.136E-02 5.157E-02 2.261E-01 -6.136E-03 5.453E-03 ,
31506,-6.283E-02 7.070E-02 1.086E-02 1.406E-01 1.074E-02 -7.613E-03 ,
31505,-1.361E+00 -3.837E-01 -7.573E-01 6.945E-01 3.237E-03 -4.462E-02 ,
31504,2.539E-01 -1.041E+00 -3.568E-01 -4.078E-01 8.943E-02 -3.731E-02 ,
31503,9.094E-01 1.542E+00 5.775E-01 -1.351E-01 -1.496E-02 6.868E-02 ,
31502,2.845E-01 2.169E-02 -2.003E-02 2.205E-01 -1.065E-02 1.952E-02 ,
31501,1.037E-02 1.052E-01 1.101E-02 -1.039E-01 6.835E-04 -5.774E-03 ,
31500,-8.245E-01 1.719E-01 -4.327E-01 1.399E-01 -6.517E-02 -5.213E-02 ,
31499,-2.949E-01 2.554E-02 -1.008E-01 1.042E-01 3.741E-03 1.026E-03 ,
31498,2.054E+00 -2.078E-02 3.314E-01 3.788E-01 1.725E-01 -2.700E-01 ,
31497,7.694E-01 4.396E-01 3.485E-02 6.635E-01 -2.436E-02 4.184E-02 ,
31496,-5.543E-01 3.023E-01 2.508E-01 1.355E-01 2.105E-02 -3.578E-02 ,
31495,-1.733E-01 9.674E-01 -2.024E-01 -1.944E-01 1.095E-02 4.617E-02 ,
31494,7.409E-01 5.123E-01 9.102E-02 5.278E-01 2.006E-02 3.835E-04 ,
31493,-1.747E-01 1.229E+00 3.126E-01 2.538E-01 8.179E-02 2.983E-02 ,
31492,-8.642E-01 5.625E-02 -1.318E-03 -2.472E-01 1.480E-02 3.029E-02 ,
31491,-1.882E-01 -4.057E-02 -3.458E-02 1.242E-01 6.327E-03 -2.929E-03 ,
31490,9.348E-02 1.960E-01 -1.433E-01 4.752E-01 -2.988E-02 1.148E-02 ,
31489,4.107E-01 1.155E-02 5.945E-02 2.534E-02 -3.955E-03 8.477E-04 ,
31488,-5.510E-02 -4.122E-03 -1.373E-02 5.650E-02 1.312E-02 -4.483E-03 ,
31487,-5.036E-01 6.123E-03 9.933E-02 -3.703E-01 2.524E-02 -1.723E-02 ,
31486,-1.668E-01 3.327E-01 -7.718E-02 5.707E-01 -2.490E-02 -1.309E-02 ,
31485,-1.167E-01 3.092E-02 -4.917E-03 2.065E-01 -1.773E-02 -2.440E-04 ,
31484,4.675E-02 -2.183E-01 2.916E-02 1.285E-01 -6.624E-03 -2.106E-03 ,
31483,1.898E-01 2.720E-01 -4.576E-01 9.890E-01 -1.992E-01 -3.948E-02 ,
31482,-7.674E-02 -1.269E-01 -8.105E-02 2.430E-01 1.143E-03 7.054E-03 ,
31481,2.013E-01 3.379E-01 3.783E-01 3.816E-01 -4.424E-04 4.059E-02 ,
31480,-4.338E-02 -2.926E-02 -4.175E-02 1.140E-01 -6.485E-03 -5.513E-03 ,
31479,6.716E-01 -4.772E-01 2.473E-01 2.640E-02 8.064E-02 -2.399E-02 ,
31478,-1.488E+00 -8.833E-01 -1.445E-01 8.007E-02 4.903E-02 -6.682E-02 ,
31477,-4.187E-01 1.122E+00 1.371E-01 4.859E-01 -7.978E-02 -1.253E-02 ,
31476,-3.782E-01 -4.786E-02 -1.828E-01 7.565E-02 -6.153E-04 -1.176E-02 ,
31475,4.257E-01 -3.955E-01 -6.985E-02 -1.252E-01 3.422E-02 3.041E-03 ,
31474,-1.168E+00 -1.503E-01 -3.107E-01 9.038E-02 2.784E-02 -6.439E-02 ,
31473,-9.337E-02 -2.948E-02 -5.886E-02 8.998E-02 -5.893E-03 3.523E-03 ,
31472,1.521E-02 1.847E-01 1.216E-01 -9.128E-02 -9.197E-03 6.943E-03 ,
31471,7.721E-02 1.619E+00 8.593E-01 -3.143E-01 -3.318E-01 -5.757E-02 ,
31470,2.938E-01 -2.056E-01 1.504E-01 -2.027E-01 -5.930E-03 -1.278E-02 ,
31469,7.476E-01 -3.238E-01 8.899E-02 1.067E-01 -2.560E-02 5.132E-02 ,
31468,-2.492E-01 1.017E+00 2.002E-01 6.128E-01 1.326E-01 2.075E-01 ,
31467,8.566E-01 3.580E-01 3.277E-01 4.518E-01 5.270E-02 -4.390E-02 ,
31466,-1.481E+00 -5.497E-01 3.081E-01 2.037E-01 2.172E-01 1.002E-01 ,
31465,1.472E-02 1.957E-01 2.828E-02 -1.556E-02 5.861E-03 -6.964E-04 ,
31464,9.621E-02 -1.680E-01 1.010E-01 6.663E-02 -2.071E-03 1.874E-02 ,
31463,-2.409E-01 3.620E-03 -7.834E-02 -5.296E-02 -1.151E-03 -7.812E-03 ,
31462,6.410E-01 4.118E-01 2.403E-03 5.149E-01 -2.761E-03 -4.090E-02 ,
31461,7.523E-01 4.238E-01 4.122E-01 4.920E-01 -1.196E-02 1.109E-01 ,
31460,-8.580E-02 -3.449E-02 -3.622E-02 1.633E-01 -5.711E-03 -1.244E-02 ,
31459,-1.092E+00 -4.185E-01 1.700E-01 -9.470E-02 4.270E-02 4.855E-02 ,
31458,8.467E-02 -3.510E-02 8.698E-02 2.845E-01 -2.416E-02 2.289E-02 ,
31457,-1.723E+00 -3.099E-01 1.553E-01 -1.154E-01 1.653E-01 -6.004E-02 ,
31456,1.663E-01 -3.806E-02 -2.482E-02 -6.359E-02 1.783E-02 -3.608E-03 ,
31455,-2.920E-02 -4.650E-02 -1.220E-01 9.710E-01 -2.630E-02 1.966E-02 ,
31454,-4.424E-02 1.351E-01 -2.162E-02 1.117E-02 -1.850E-03 7.597E-03 ,
31453,-5.406E-01 5.170E-01 -2.379E-01 2.498E-02 -1.290E-01 -2.303E-02 ,
31452,-3.768E-02 -5.007E-03 2.608E-03 1.675E-01 -6.120E-03 -5.848E-03 ,
31451,3.556E-01 2.923E-02 3.912E-02 6.148E-02 9.580E-03 -1.106E-02 ,
31450,-3.503E+00 -1.350E+00 -7.347E-01 -1.525E-01 -3.704E-02 -2.545E-01 ,
31449,5.812E-02 6.445E-01 -7.447E-03 4.921E-01 -1.040E-01 -3.932E-02 ,
31448,-5.873E-02 -6.265E-02 -5.199E-02 2.365E-01 -4.960E-04 -3.696E-03 ,
31447,-5.459E-02 -6.299E-01 -1.597E-01 6.290E-02 -1.718E-02 -6.792E-03 ,
31446,1.747E-02 2.158E-01 7.126E-02 2.427E-02 2.842E-03 2.433E-03 ,
31445,4.311E-02 -2.304E-01 4.332E-02 1.342E-01 2.273E-03 -7.899E-03 ,
31444,5.893E-03 2.039E-01 5.074E-02 -3.798E-03 -5.511E-03 -9.175E-04 ,
31443,2.869E-02 1.123E-01 1.940E-02 -6.268E-02 7.639E-03 -7.488E-03 ,
31442,5.801E-01 7.366E-01 2.659E-01 4.033E-01 -2.087E-02 -2.462E-03 ,
31441,-2.120E+00 -2.632E-01 -7.534E-02 -8.054E-02 8.798E-03 1.331E-01 ,
31440,-8.849E-01 5.515E-02 -6.243E-02 1.686E-01 2.857E-02 -4.146E-02 ,
31439,-1.922E-01 1.978E-01 9.124E-03 5.414E-02 9.369E-04 -7.254E-03 ,
31438,-2.375E-02 1.190E-01 5.653E-03 6.717E-02 -3.825E-03 -1.928E-02 ,
31437,-1.918E+00 -7.609E-01 -4.771E-01 -6.195E-02 7.584E-02 1.742E-01 ,
31436,7.348E-01 4.857E-01 1.300E-01 4.828E-01 6.312E-02 -5.927E-02 ,
31435,2.822E-01 -2.963E-01 9.321E-02 1.311E+00 -1.085E-03 1.024E-01 ,
31434,-1.317E-02 -3.313E-02 3.343E-02 -3.881E-02 -1.996E-04 -3.302E-03 ,
31433,-5.693E-02 -2.097E-01 -5.239E-02 1.164E-01 1.758E-02 3.212E-03 ,
31432,-5.216E-01 -8.919E-02 -2.726E-01 -9.108E-01 3.414E-02 -1.255E-01 ,
31431,1.148E+00 -5.395E-01 -1.926E-01 6.883E-02 1.582E-01 -3.086E-02 ,
31430,2.137E-02 3.560E-02 3.932E-02 5.569E-02 -1.072E-02 -6.632E-03 ,
31429,5.855E-01 -1.005E-01 4.169E-02 2.233E-01 -1.134E-02 2.274E-03 ,
31428,-1.542E-02 7.517E-01 -2.307E-01 7.894E-03 -3.684E-03 -1.140E-01 ,
31427,-1.713E+00 -5.571E-01 -5.928E-01 7.927E-01 2.282E-02 -9.845E-02 ,
31426,-2.621E-01 -2.032E+00 -1.032E+00 1.145E-01 1.850E-02 -1.875E-02 ,
31425,4.059E-01 -1.533E-02 3.221E-02 9.737E-03 -4.267E-03 -1.053E-03 ,
31424,-4.668E-01 -1.113E+00 -4.189E-01 1.322E-01 3.712E-02 6.031E-02 ,
31423,1.042E-01 1.957E-01 9.890E-02 -1.194E-01 -3.100E-04 -3.748E-03 ,
31422,2.778E-01 -2.262E-01 -2.711E-01 1.312E+00 1.099E-01 2.861E-01 ,
31421,-6.122E-02 -3.327E-01 -6.009E-02 1.945E-01 -1.329E-03 -2.435E-03 ,
31420,-1.409E-01 3.888E-01 8.011E-02 4.790E-01 -3.575E-03 1.365E-02 ,
31419,-6.989E-01 1.506E-01 -5.482E-02 1.124E-01 -2.278E-02 6.403E-03 ,
31418,3.229E-01 -7.288E-04 5.215E-02 4.765E-01 -6.353E-03 8.195E-03 ,
31417,-3.402E-01 -2.318E-02 -8.718E-02 1.035E+00 1.769E-02 -2.503E-01 ,
31416,-8.543E-01 -4.669E-02 -2.438E-01 2.651E-01 -2.403E-02 -5.945E-02 ,
31415,-1.929E-01 1.272E-02 3.806E-02 -3.804E-01 -1.358E-03 -9.697E-03 ,
31414,7.919E-02 8.107E-02 2.730E-02 3.661E-01 -2.248E-02 1.109E-02 ,
31413,-1.909E-01 5.379E-01 9.100E-02 -3.298E-01 3.142E-02 9.764E-03 ,
31412,-4.117E+00 -1.658E+00 -1.261E+00 -5.808E-02 1.113E-01 -9.849E-02 ,
31411,1.333E-01 7.226E-02 1.388E-02 7.236E-02 -1.398E-02 1.337E-02 ,
31410,-2.288E-02 -4.051E-01 -4.599E-02 1.345E-01 1.158E-02 -2.291E-02 ,
31409,-8.102E-04 -4.136E-02 -8.378E-03 2.706E-01 8.152E-03 1.365E-02 ,
31408,-5.596E-02 -2.989E-02 -2.548E-02 2.457E-01 -1.090E-02 -2.448E-02 ,
31407,1.152E+00 1.919E+00 5.827E-01 6.576E-01 4.985E-02 5.184E-02 ,
31406,-9.721E-01 8.561E-02 -3.600E-01 6.276E-01 2.054E-02 1.514E-02 ,
31405,4.763E-01 -1.063E-01 4.059E-03 3.764E-01 4.527E-03 4.990E-03 ,
31404,-4.064E-02 -1.981E-02 -1.005E+00 5.164E-01 3.969E-02 -6.387E-02 ,
31403,-8.710E-03 1.451E-01 2.873E-02 -2.518E-02 -2.142E-03 2.208E-03 ,
31402,-1.539E+00 3.896E-01 -1.785E-02 1.683E-01 2.345E-02 1.334E-02 ,
31401,4.146E-01 1.173E+00 2.720E-01 8.589E-01 1.151E-01 3.836E-02 ,
31400,-2.521E-02 3.862E-02 -4.307E-03 4.764E-01 -1.627E-03 1.075E-02 ,
