 Element ID, Tensor(Element Stresses (2D & 3D)),
8634,-4.426E+00 -2.172E+01 -5.722E+00 1.556E+00 2.592E+01 2.427E+00 ,
8635,-2.046E+01 -9.166E+01 -4.812E+00 -1.637E+00 1.919E+01 1.028E+00 ,
8636,2.703E+00 -6.541E-01 -2.168E+01 6.027E-02 4.943E+00 1.867E+00 ,
8637,-3.264E+00 -6.594E+00 -4.845E+01 8.363E-01 1.556E+01 1.505E+00 ,
8638,-1.391E+01 -3.971E+01 -1.439E+01 3.790E+00 2.535E+01 -9.716E-01 ,
8639,4.480E+00 8.885E+01 5.651E+00 -1.594E+00 9.469E+00 5.350E-02 ,
8640,3.218E+00 1.078E+00 -3.632E+01 -1.711E-01 2.183E+01 -1.025E+00 ,
8641,1.009E+00 -6.705E-01 6.906E-01 -2.881E-02 2.127E+00 -2.925E-01 ,
8642,2.442E+00 -5.483E-01 -8.014E-01 -3.436E-01 1.801E+00 1.507E+00 ,
8643,1.508E+00 -3.438E+00 -1.138E+01 9.375E-02 1.838E+01 6.371E-01 ,
8644,1.980E+01 4.620E+01 1.980E+01 -9.356E+00 1.701E+01 0.000E+00 ,
8645,3.004E+00 -2.152E+00 5.928E-01 8.006E-01 2.571E+00 1.270E+00 ,
8646,-1.940E+00 -6.368E+00 -4.166E+01 -6.051E-01 2.352E+01 -2.627E+00 ,
8647,6.395E+00 2.044E+01 9.658E+00 -3.536E+00 2.197E+01 2.875E-01 ,
8648,-4.370E+00 -4.294E+01 -1.311E+01 8.475E+00 1.558E+01 5.097E-01 ,
8649,-7.500E+00 -6.339E+01 -1.147E+00 5.484E-01 1.219E+01 6.470E-01 ,
8650,1.490E+00 3.235E+01 6.873E+00 -9.266E-01 2.302E+01 2.192E+00 ,
8651,2.264E+00 -5.388E-01 -7.978E+00 -3.910E-01 8.644E+00 -1.220E+00 ,
8652,-1.485E+00 -9.677E+00 -4.203E+01 -6.130E-01 3.432E+01 3.571E+00 ,
8653,1.661E+01 4.481E+01 1.750E+01 3.480E+00 1.655E+01 -1.687E+00 ,
8654,-6.381E-01 2.731E+01 4.101E+00 5.673E-01 2.000E+01 8.988E-01 ,
8655,-3.524E+01 -9.460E+01 -3.895E+01 -1.212E+01 2.999E+01 1.741E+00 ,
8656,-1.026E+01 -7.083E+00 -1.294E+02 2.268E+00 4.585E+01 -2.506E-01 ,
8657,-1.338E+00 -6.211E+00 -1.764E+01 1.625E-01 1.431E+01 5.091E-02 ,
8658,1.749E+01 1.055E+02 -6.213E-01 -3.609E+00 6.822E+00 -1.251E-02 ,
8659,-1.421E+00 -1.513E+01 -5.507E+00 -1.131E+00 3.880E+01 -1.161E+00 ,
8660,1.075E+01 5.623E+01 1.886E+01 8.106E+00 2.258E+01 1.895E+00 ,
8661,-1.500E+00 2.494E+01 3.846E+00 -7.893E-01 -3.121E+00 3.904E-01 ,
8662,8.609E+00 1.208E+02 5.166E+00 1.008E+01 6.544E+00 9.064E-02 ,
8663,-5.246E-02 -1.320E+01 -7.646E+00 -8.589E-01 4.234E+01 -1.955E-01 ,
8664,1.883E+00 5.276E+01 1.018E+01 -6.764E-01 2.651E-01 1.616E+00 ,
8665,3.368E+00 -1.034E+00 -2.185E+01 -6.133E-01 1.261E+01 1.552E+00 ,
8666,-1.852E+00 -3.052E+01 -3.814E+00 2.583E+00 2.320E+01 -3.915E-01 ,
8667,-3.239E+00 -5.391E+01 -2.243E+00 1.788E+00 8.994E+00 -3.321E-01 ,
8668,2.433E-01 -8.730E+00 -3.201E+01 1.832E-01 2.725E+01 1.896E+00 ,
8669,-7.538E-02 -3.546E+00 -3.982E+01 5.746E-01 1.592E+01 -2.565E-01 ,
8670,2.856E+01 5.668E+01 4.815E+00 -5.269E+00 4.632E+00 1.498E+00 ,
8671,4.023E-01 1.315E+00 -3.883E+01 7.436E-01 7.929E+00 3.588E+00 ,
8672,3.292E+00 -7.500E-01 -2.155E+01 5.012E-01 5.004E+00 1.804E+00 ,
8673,2.463E+01 5.784E+01 -3.114E+00 3.657E+00 9.031E+00 -4.014E+00 ,
8674,1.264E+00 2.879E+00 7.502E+00 -3.165E-01 2.369E+01 -1.320E+00 ,
8675,2.606E+00 6.673E-01 -2.204E+01 6.567E-02 1.417E+01 1.933E+00 ,
8676,1.287E+00 -1.242E+01 -7.462E+00 4.041E-01 3.430E+01 1.430E-01 ,
8677,1.756E+00 2.042E-01 -5.362E+01 -8.618E-01 8.093E+00 4.764E+00 ,
8678,3.107E+00 5.060E-01 -3.246E+01 -6.357E-01 5.553E+00 3.814E-01 ,
8679,1.542E+01 4.889E+01 -2.713E+01 9.310E+00 -1.722E+01 6.525E+00 ,
8680,1.808E+01 5.435E+01 1.879E+01 3.452E+00 1.719E+01 -5.779E-01 ,
8681,-9.888E-01 -4.386E+00 -3.128E+01 -3.885E-01 1.474E+01 9.852E-01 ,
8682,4.944E+01 1.154E+02 4.944E+01 4.758E+00 3.135E+01 0.000E+00 ,
8683,5.866E-01 -4.546E+01 5.062E-01 3.132E+00 1.211E+01 -1.931E-01 ,
8684,-1.173E+00 -6.206E+01 2.009E+00 1.211E+00 1.901E+01 1.144E+00 ,
8685,2.154E+01 1.109E+02 6.526E+00 4.334E+00 1.284E+01 -3.485E-01 ,
8686,2.326E+00 8.857E+01 2.145E+00 2.035E+00 1.031E+01 5.521E-01 ,
8687,1.731E+01 4.335E+01 -1.923E+01 1.087E+01 -1.917E+01 6.087E+00 ,
8688,2.572E+01 7.501E+01 1.238E+01 -9.148E+00 4.700E-01 6.085E-02 ,
8689,2.534E+00 1.248E+00 -3.888E+01 -5.546E-01 7.854E+00 2.523E-01 ,
8690,-6.800E-01 -9.448E+00 -3.405E+00 8.054E-01 3.643E+01 1.320E+00 ,
8691,-2.256E+00 -3.735E+01 -4.355E+00 -8.099E-01 2.658E+01 -3.972E-01 ,
8692,4.247E-01 -3.931E+01 1.318E+00 3.557E+00 4.351E+00 1.378E-01 ,
8693,3.937E+00 -5.358E+00 -4.156E+00 1.328E+00 1.732E+01 -8.845E-01 ,
8694,1.180E+01 9.868E+01 3.953E+00 2.058E+00 -6.955E-02 -8.216E-01 ,
8695,7.150E+00 8.667E+01 -8.876E-01 1.864E-02 1.887E+00 5.742E-01 ,
8696,5.050E+00 8.112E+01 1.535E+00 -1.316E+00 5.361E+00 2.842E-01 ,
8697,-1.489E+00 -1.016E+01 -9.958E+00 -3.266E-01 1.028E+01 -1.787E+00 ,
8698,2.207E+00 -1.277E+01 2.282E+00 1.174E+00 3.688E+01 2.410E+00 ,
8699,8.854E-01 -1.462E+01 -8.361E+00 -1.003E+00 2.884E+01 2.851E-03 ,
8700,-1.380E+01 -9.447E-01 -1.370E+02 -1.280E+00 4.436E+01 3.311E-01 ,
8701,-7.077E+00 -2.729E+01 -5.373E+01 5.451E+00 3.987E+01 6.565E+00 ,
8702,3.344E+00 4.054E+01 7.976E+00 -1.772E+00 1.694E+01 4.614E-01 ,
8703,-9.808E-01 -4.321E+00 -3.861E+01 -7.798E-01 1.508E+01 3.971E+00 ,
8704,2.602E+00 6.577E+01 -1.658E+01 1.557E+01 -1.202E+00 -5.380E+00 ,
8705,6.406E+00 7.878E+01 1.510E+00 -9.214E-01 8.403E+00 2.424E-01 ,
8706,5.898E+00 2.284E+01 1.131E+01 3.511E+00 2.145E+01 1.126E+00 ,
8707,2.026E+01 9.052E+01 1.537E+01 -8.472E+00 1.690E+01 5.003E+00 ,
8708,3.563E+00 7.736E+00 -4.467E+01 -3.678E+00 3.689E+01 2.555E+00 ,
8709,1.373E+00 2.293E+00 -6.014E+01 4.517E-01 8.990E+00 3.286E+00 ,
8710,-2.560E-01 -4.465E+00 4.631E+00 6.651E-02 2.960E+01 -5.699E-01 ,
8711,-3.616E+01 -2.150E-01 -1.817E+02 5.783E+00 4.101E+01 -2.957E+01 ,
8712,1.448E+01 6.779E+01 3.369E+00 3.848E+00 -4.402E+00 9.061E-01 ,
8713,5.004E+00 9.579E+01 2.538E+00 9.062E-01 1.406E+00 1.003E+00 ,
8714,4.871E+00 -8.390E-01 -1.229E+01 4.885E-01 3.216E+00 -9.850E-01 ,
8715,-4.100E+00 2.354E+01 2.373E-01 -1.660E+00 -2.825E+00 -2.828E+00 ,
8716,2.485E-01 5.215E+01 7.869E-01 -2.886E-01 1.140E+01 -7.125E-01 ,
8717,2.204E+00 8.099E+01 9.801E-01 7.325E+00 1.499E+01 2.688E-01 ,
8718,2.436E+00 -1.591E+01 -2.527E+00 4.204E-01 9.075E+00 5.430E-02 ,
8719,-3.647E+00 -1.438E-01 -6.853E+01 2.614E+00 1.190E+01 1.968E+00 ,
8720,-5.668E+00 -2.421E+00 -1.711E+01 1.587E+00 -1.167E+01 -2.184E+00 ,
8721,5.413E+00 2.191E+01 1.142E+01 2.826E+00 1.931E+01 -1.515E-01 ,
8722,-9.481E-01 2.139E+00 -9.831E+01 -2.943E+00 1.177E+01 7.790E+00 ,
8723,2.212E-01 -5.961E+00 1.023E+00 1.675E-01 3.242E+01 3.238E-01 ,
8724,9.531E-01 6.310E+01 -3.188E+00 5.580E+00 7.298E+00 -8.529E-01 ,
8725,1.806E+01 9.485E+01 1.881E+00 -4.151E+00 -2.141E+00 -1.274E+00 ,
8726,7.937E-01 -3.516E+01 1.396E+00 3.302E+00 4.285E+00 -1.111E-01 ,
8727,-9.062E-01 -1.891E+00 3.839E+00 -3.281E-01 3.046E+01 -5.802E-01 ,
8728,-1.441E+00 6.390E+01 2.647E+00 9.013E-01 1.110E+01 -2.648E+00 ,
8729,6.206E+00 8.069E+01 5.916E+00 3.221E+00 1.446E+01 -1.446E+00 ,
8730,-4.598E+00 -6.424E+00 -7.627E+01 1.105E+00 2.753E+01 -4.054E+00 ,
8731,1.237E+00 -9.041E-01 -6.818E+01 3.961E+00 3.058E+01 4.111E+00 ,
8732,4.146E-01 -2.299E+00 -4.631E+01 -4.255E-01 8.790E+00 -6.350E+00 ,
8733,3.412E-01 -3.455E+00 -8.069E+00 1.441E-01 7.929E+00 -3.509E-01 ,
8734,4.390E+00 4.475E+00 1.391E+01 -2.779E+00 5.625E+00 -7.776E+00 ,
8735,9.202E+00 9.361E+01 1.316E+01 1.141E+01 1.641E+01 -1.260E+00 ,
8736,8.489E+00 1.154E+02 1.719E+01 9.172E+00 1.684E+01 4.592E-01 ,
8737,-2.777E+00 -8.137E+00 -1.572E+00 -1.468E+00 1.948E+01 -4.293E-01 ,
8738,6.486E+00 7.697E+01 3.908E+00 -5.789E-01 5.247E+00 -1.551E-01 ,
8739,-1.031E+01 -2.535E+01 -3.315E+01 -6.795E+00 4.639E+01 9.833E-01 ,
8740,4.602E+00 -6.573E-01 -2.129E-01 1.874E-01 9.906E-01 1.137E+00 ,
8741,1.970E-01 -1.011E+01 -1.551E+01 -1.258E-01 3.853E+01 -7.001E-01 ,
8742,1.025E+00 -7.352E+00 4.338E+00 3.786E-01 2.505E+01 -2.460E+00 ,
8743,1.879E+00 4.247E+01 3.052E+00 7.538E-01 7.126E+00 6.160E-01 ,
8744,2.011E+01 6.452E+01 -8.001E+00 1.854E+01 -1.619E+01 4.098E+00 ,
8745,7.760E-01 3.105E+00 -5.767E+01 6.226E-01 1.950E+01 4.572E+00 ,
8746,-4.983E+00 -2.603E+00 -8.170E+01 -5.592E-01 1.103E+01 -4.096E+00 ,
8747,2.684E+01 6.262E+01 2.684E+01 -4.834E-01 2.199E+01 1.263E-15 ,
8748,4.558E+00 -5.448E+00 -2.220E+00 1.358E-01 4.302E+00 -1.433E-02 ,
8749,6.106E-01 3.815E+00 1.137E+00 7.072E-01 2.263E+01 -8.684E-01 ,
8750,2.824E+00 -1.006E+01 -2.342E+00 -1.020E+00 6.420E+00 8.774E-02 ,
8751,1.084E+01 7.630E+01 2.479E-01 -2.269E+00 -1.113E+00 -1.806E+00 ,
8752,-5.918E-01 -1.924E+01 -1.055E+01 1.563E+00 3.209E+01 1.334E-01 ,
8753,6.607E+00 1.973E+01 1.663E+00 6.373E+00 -1.184E+01 8.952E-01 ,
8754,1.814E+00 -6.800E+00 -1.654E+00 1.921E+00 2.879E+00 -1.355E-01 ,
8755,-6.535E+00 -3.004E+01 -8.022E+00 -4.819E+00 1.855E+01 -3.743E-01 ,
8756,1.135E+00 2.497E+01 6.385E+00 4.529E+00 -2.060E+00 3.960E+00 ,
8757,2.176E-01 -4.446E+01 2.418E+00 1.141E+00 1.235E+01 1.873E-01 ,
8758,4.731E+00 8.548E+01 -3.604E+00 7.648E-01 5.401E+00 5.461E-01 ,
8759,-6.684E-01 -1.747E+01 -1.437E+01 -2.272E+00 3.527E+01 -2.687E+00 ,
8760,1.663E+00 2.563E+01 2.378E-01 1.428E+00 -8.115E+00 1.771E+00 ,
8761,-1.043E+00 -7.889E+00 3.004E+00 4.801E-01 3.029E+01 2.364E+00 ,
8762,-5.515E+00 -2.082E+00 -8.170E+01 3.087E+00 1.106E+01 -3.926E+00 ,
8763,-2.527E+00 6.346E+00 2.993E+00 -1.078E+00 2.460E+01 -8.502E-01 ,
8764,-1.946E-01 -6.682E+00 -4.368E+01 -1.699E+00 3.850E+01 2.237E+00 ,
8765,-4.253E+01 -1.430E+02 -2.161E+01 -1.295E+01 2.002E+01 1.580E+00 ,
8766,-2.434E+00 -5.979E+00 -2.897E+00 1.003E-01 2.480E+01 9.946E-03 ,
8767,-2.181E+01 -8.527E+01 -1.453E+01 7.068E+00 2.493E+01 -1.660E+00 ,
8768,-9.154E+01 -6.114E+01 -3.424E+02 8.984E+00 5.661E+01 2.923E+00 ,
8769,-1.463E-01 2.572E+00 -6.194E+01 5.690E-01 1.157E+01 4.664E+00 ,
8770,6.916E-01 -1.164E+01 -2.448E-01 -1.556E+00 3.989E+01 -4.419E-01 ,
8771,-3.988E+00 -1.717E+01 -2.173E+01 -1.502E+00 4.512E+01 1.171E+00 ,
8772,-2.952E+01 -7.160E+01 -2.264E+01 1.721E+01 1.876E+01 2.701E-01 ,
8773,-9.432E-01 -2.131E+01 -8.694E+00 -3.856E-01 2.867E+01 -3.985E-01 ,
8774,-2.426E+00 -9.395E+00 -6.563E+01 -1.677E+00 3.196E+01 6.944E-01 ,
8775,-6.582E-01 -2.608E+01 1.017E+00 8.215E-01 3.083E+01 -6.107E-01 ,
8776,-2.557E+00 -6.458E+01 -4.385E+00 4.947E-01 2.263E+01 1.328E-02 ,
8777,-3.794E+00 -8.322E+00 -4.432E+00 -8.911E-01 2.470E+01 7.886E-01 ,
8778,7.971E-02 -5.136E+01 2.530E+00 -1.162E+00 1.532E+01 3.021E-01 ,
8779,-7.081E-01 -1.304E+01 -3.748E+01 -1.053E+00 4.023E+01 1.861E+00 ,
8780,2.218E+00 6.574E+01 2.610E+00 -1.396E+00 4.294E+00 -7.697E-01 ,
8781,-1.601E+01 -6.201E+01 -5.227E+01 1.518E+00 4.486E+01 -2.005E+00 ,
8782,3.185E+00 6.987E+01 2.318E+00 -6.020E-01 5.330E+00 1.846E+00 ,
8783,4.729E-01 9.688E+00 7.200E+00 -3.618E-01 2.741E+01 -1.337E+00 ,
8784,1.021E+00 -1.556E+01 -1.064E+01 -1.568E+00 4.444E+01 -1.427E+00 ,
8785,3.478E+00 5.541E+01 -8.040E+00 6.705E+00 -1.267E+01 5.133E+00 ,
8786,-1.393E+01 -3.251E+01 -1.393E+01 -3.826E+00 2.262E+01 0.000E+00 ,
8787,-2.002E+00 2.883E+01 2.011E+00 6.720E-01 2.126E+01 -2.476E+00 ,
8788,1.008E+01 9.021E+01 5.269E+00 2.136E+00 6.734E+00 -4.674E-01 ,
8789,7.685E+01 1.783E+02 3.319E+01 -2.746E+01 -2.167E+01 -3.064E+00 ,
8790,1.536E+01 3.585E+01 1.536E+01 -1.864E+00 2.039E+01 0.000E+00 ,
8791,1.588E+01 1.031E+02 2.000E+00 -6.171E-01 5.231E+00 1.514E+00 ,
8792,-1.358E+00 -3.044E+01 -1.604E-01 -1.221E+00 3.314E+01 1.831E+00 ,
8793,-1.400E+00 -4.827E+00 3.694E+00 1.393E+00 3.309E+01 3.043E+00 ,
8794,-1.084E+01 -9.184E+01 -7.644E+00 -1.856E+00 1.117E+01 -1.033E+00 ,
8795,4.975E-01 -3.431E+01 2.625E-01 2.723E+00 5.522E+00 8.546E-02 ,
8796,-1.554E+01 -4.797E+01 -1.677E+01 1.901E+00 2.737E+01 -7.813E-01 ,
8797,-8.008E-01 -1.095E+00 -4.844E+01 1.549E+00 1.781E+01 -1.499E+00 ,
8798,8.503E+00 8.357E+01 4.202E+00 1.846E+00 5.935E+00 -6.352E-01 ,
8799,1.333E+01 4.240E+01 1.685E+01 -3.776E+00 2.134E+01 1.041E+00 ,
8800,-9.197E-01 -4.284E+00 -3.564E+01 4.174E-01 1.554E+01 -2.937E+00 ,
8801,1.626E+01 9.736E+01 1.463E+00 3.201E+00 -4.021E+00 4.066E-01 ,
8802,1.969E+00 7.487E+01 2.878E+00 1.156E+00 5.202E+00 -1.499E+00 ,
8803,1.457E+00 2.093E+01 3.551E+00 5.086E-01 4.803E+00 5.698E+00 ,
8804,3.852E+00 3.445E+01 8.337E+00 -3.158E+00 2.055E+01 1.420E+00 ,
8805,-6.283E-01 -3.245E+01 3.870E-02 -1.152E+00 1.312E+01 3.117E-01 ,
8806,-5.657E+01 -2.435E+01 -2.380E+02 4.610E+00 2.992E+01 -1.610E+01 ,
8807,-1.841E-01 -1.981E+01 -8.407E-01 1.469E-01 3.555E+01 -1.128E+00 ,
8808,-2.316E+01 -8.507E+01 -1.402E+01 2.501E+00 2.152E+01 2.343E+00 ,
8809,1.147E+01 5.229E+01 -1.093E+01 -1.957E+00 -8.259E+00 4.497E+00 ,
8810,-1.914E-01 -7.827E+00 1.117E+00 4.716E-01 3.556E+01 7.398E-01 ,
8811,1.407E+01 6.021E+01 1.125E+01 -4.701E+00 1.839E+01 1.053E+00 ,
8812,-2.650E+01 -1.983E+00 -1.605E+02 -1.723E+00 1.963E+01 -1.315E+00 ,
8813,4.494E+00 5.586E+00 -5.501E+01 1.601E+00 1.224E+01 -2.738E-01 ,
8814,-5.106E-01 -5.478E+01 -1.030E+00 4.020E+00 6.059E+00 -3.563E-01 ,
8815,-1.978E+01 -6.005E+00 -1.258E+02 1.593E+00 1.422E+01 -8.499E-01 ,
8816,-1.338E+01 5.684E+00 -1.083E+02 -3.055E+00 1.777E+01 1.459E+00 ,
8817,-1.227E+01 -1.905E+01 -1.447E+02 1.590E+00 4.876E+01 3.096E+00 ,
8818,-2.859E+01 -8.072E+00 -1.707E+02 -6.237E+00 2.003E+01 2.156E+00 ,
8819,-3.305E-01 4.997E+01 4.712E+00 3.553E-01 9.899E+00 -6.987E-01 ,
8820,8.918E+00 3.115E+01 -1.745E+01 -1.138E+01 1.572E+01 -2.101E+00 ,
8821,-8.214E-01 -6.583E+01 4.554E-02 -7.167E-01 1.147E+01 -3.721E-01 ,
8822,8.450E-01 -1.977E+01 -2.500E+00 -1.471E+00 1.034E+01 -3.414E-01 ,
8823,5.113E+00 -8.006E-02 6.499E-01 -5.917E-02 3.021E-01 7.026E-01 ,
8824,1.588E+00 -2.724E+00 -3.602E+01 2.978E-02 1.645E+01 3.156E+00 ,
8825,-6.483E-01 5.167E+01 1.450E+00 -5.106E-01 2.431E+00 -5.719E-01 ,
8826,-8.451E+00 1.864E+00 -9.283E+01 -1.179E+00 1.223E+01 -2.547E+00 ,
8827,5.624E+01 1.437E+02 2.871E+01 -4.798E+00 -2.340E+01 -5.549E-02 ,
8828,8.191E-01 -8.715E+00 4.833E+00 -3.024E-01 3.544E+01 -3.857E-01 ,
8829,1.459E+01 8.635E+01 2.836E+00 -9.190E+00 -8.418E+00 -1.430E+00 ,
8830,-6.512E+00 -7.693E+01 -2.201E+00 -2.740E-01 1.418E+01 1.760E-01 ,
8831,7.449E-01 -2.015E+01 -2.658E+00 1.002E+00 1.748E+01 -7.280E-01 ,
8832,-5.277E+00 -9.212E+01 -8.144E-01 1.796E+00 1.058E+01 2.051E+00 ,
8833,-1.102E+00 -3.357E+01 4.696E-01 -1.390E+00 3.126E+01 2.264E+00 ,
8834,-8.269E+00 -5.240E+00 -8.725E+01 -3.449E-01 1.057E+01 -2.736E+00 ,
8835,-4.401E-01 -7.466E+00 -3.459E+00 2.042E-01 4.203E+00 -2.690E-01 ,
8836,3.226E-01 -1.380E+01 -1.388E+01 3.891E-01 4.242E+01 2.217E-02 ,
8837,1.562E-01 -4.198E+01 -8.218E-01 -1.754E+00 2.152E+01 7.504E-01 ,
8838,-2.340E-01 -1.131E+01 -6.091E+01 3.181E+00 -4.658E+01 -8.224E+00 ,
8839,-4.382E-01 3.406E+01 4.774E+00 9.123E-01 9.117E+00 1.118E+00 ,
8840,9.876E+00 4.503E+01 1.647E+01 -9.402E+00 1.646E+01 -9.576E-01 ,
8841,8.200E-01 -4.726E+01 3.269E+00 1.067E+00 5.496E+00 3.158E-01 ,
8842,1.683E+00 -1.315E+01 -1.198E+01 2.743E-01 4.295E+01 -7.748E-01 ,
8843,1.767E+01 3.819E+01 1.923E+01 4.470E+00 1.749E+01 -8.276E-01 ,
8844,-3.085E+01 -2.007E+01 -1.790E+02 -2.000E+00 2.787E+01 -9.526E-01 ,
8845,-4.326E+00 -6.274E+00 -9.078E+01 4.652E+00 3.253E+01 -6.601E-01 ,
8846,2.294E+01 5.353E+01 2.294E+01 -1.306E+01 1.594E+01 2.218E-16 ,
8847,2.435E+01 3.108E+01 -2.800E+01 8.479E+00 3.489E+01 2.090E+01 ,
8848,3.985E+00 -1.118E+00 -8.119E+00 -8.798E-01 7.026E+00 -8.159E-01 ,
8849,1.423E+01 7.249E+01 1.147E+01 -6.083E+00 3.415E+00 -2.989E+00 ,
8850,3.733E+00 -4.896E+00 -3.461E+01 -5.439E+00 4.289E+01 1.856E+00 ,
8851,5.922E+00 3.345E+01 6.519E+00 -6.651E+00 1.881E+01 -1.316E+00 ,
8852,-6.747E+00 -1.011E+01 -9.029E+01 -7.781E-01 2.436E+01 -3.006E+00 ,
8853,6.924E+00 9.244E+01 5.334E+00 -2.649E+00 5.188E+00 -3.262E-01 ,
8854,6.859E-01 -3.221E+01 4.237E-01 -4.228E+00 4.282E+00 -9.497E-02 ,
8855,-7.424E+00 -5.805E+00 -7.755E+01 9.147E-01 8.842E+00 -6.155E+00 ,
8856,1.628E+00 -3.692E+01 2.415E+00 -1.256E+00 2.566E+01 1.768E+00 ,
8857,2.216E-01 -8.269E+00 3.053E+00 7.221E-01 3.430E+01 4.920E-01 ,
8858,-2.861E+00 -2.552E+00 4.136E-01 2.284E+00 2.324E+01 3.891E+00 ,
8859,-3.385E+01 -3.100E+01 -1.508E+02 -1.952E+00 3.977E+01 1.870E+00 ,
8860,-3.995E+00 -2.678E+01 -2.430E+01 1.084E+00 4.356E+01 9.217E-01 ,
8861,-4.144E-01 4.168E+01 1.426E+00 -2.893E+00 5.856E+00 1.526E+00 ,
8862,2.382E+00 -6.999E+00 -4.508E+00 5.232E-01 4.938E+00 5.677E-01 ,
8863,1.372E+00 1.246E+00 -6.007E-01 4.228E-01 2.338E-01 -2.516E-01 ,
8864,5.462E+00 9.130E+01 3.445E+00 4.515E+00 -5.112E+00 8.228E-01 ,
8865,-2.102E+00 -2.265E+00 -4.521E+01 9.244E-02 6.867E+00 5.659E+00 ,
8866,-4.542E+00 -2.112E+01 -5.182E+01 3.777E-02 4.347E+01 1.724E+00 ,
8867,1.053E+01 7.689E+01 6.709E+00 2.185E+00 5.258E-01 1.026E-01 ,
8868,1.476E+01 3.743E+01 1.733E+01 -1.212E+00 1.792E+01 1.312E+00 ,
8869,-6.163E-02 -7.093E+00 5.322E+00 1.800E-02 3.589E+01 -1.024E+00 ,
8870,2.128E+00 -1.675E+01 -2.507E+00 2.864E-01 3.474E+01 5.417E-01 ,
8871,1.325E+01 8.179E+01 7.549E+00 4.069E-01 1.716E+01 -1.031E+00 ,
8872,8.256E-01 1.070E+02 4.113E+00 -3.248E+00 1.231E+01 2.426E+00 ,
8873,7.267E+00 7.228E+01 2.963E-01 8.300E-01 7.375E-01 1.420E+00 ,
8874,1.015E+01 9.676E+01 -1.888E+00 -6.056E+00 5.306E+00 1.106E+00 ,
8875,-5.026E+01 -1.410E+02 -2.976E+01 -2.166E+01 3.018E+01 8.615E+00 ,
8876,1.713E+00 -1.857E+00 -1.811E+01 2.451E-01 1.429E+01 1.387E+00 ,
8877,6.851E+00 2.705E+01 9.469E+00 -5.936E+00 2.016E+01 2.215E+00 ,
8878,1.406E+01 2.089E+01 -2.597E+01 -4.209E+00 -5.915E+00 -5.624E+00 ,
8879,-5.165E+01 -6.107E+01 -1.647E+02 -1.011E+01 6.282E+01 1.090E+00 ,
8880,-1.007E+00 9.417E+00 3.616E+00 -1.165E-02 2.455E+01 -1.275E-01 ,
8881,8.909E-01 3.403E+00 -5.911E+01 1.452E-01 9.952E+00 -9.060E-01 ,
8882,-1.826E+01 -2.546E+01 -1.094E+02 -1.902E-01 4.832E+01 -1.345E+01 ,
8883,1.359E+01 5.625E+01 -1.539E+01 -1.193E+01 1.159E+01 -8.377E+00 ,
8884,7.707E+00 9.119E+01 1.820E+00 1.904E-01 -3.003E-01 4.320E-01 ,
8885,-8.107E-01 6.491E+01 -2.268E+00 1.314E-01 -5.558E-01 3.883E-01 ,
8886,-9.309E+00 -1.188E+01 -8.551E+01 -2.561E-02 1.509E+01 -8.260E-01 ,
8887,8.690E+00 9.083E+01 -2.535E+00 1.926E+00 3.499E+00 2.272E-01 ,
8888,1.184E+00 3.662E+00 1.162E+00 8.450E-01 1.825E+01 2.814E-01 ,
8889,6.934E-01 -5.003E+01 2.072E+00 4.260E+00 5.362E+00 6.575E-02 ,
8890,-7.294E+00 6.117E+01 -3.897E+00 -2.567E+00 -1.795E-01 6.001E-01 ,
8891,1.769E+01 5.007E+01 1.801E+01 6.249E-01 1.793E+01 6.573E-02 ,
8892,5.636E-01 -1.741E+01 -3.415E-01 2.092E+00 1.679E+01 2.545E-01 ,
8893,-6.062E+00 1.207E+01 -1.395E+02 5.954E+00 4.560E+01 2.395E+00 ,
8894,-3.408E+00 3.563E+00 -6.072E+01 -4.570E-01 3.186E+01 4.510E-01 ,
8895,5.048E-02 4.314E+00 3.285E+00 -1.116E-01 2.576E+01 1.829E+00 ,
8896,-2.641E+01 -1.518E+01 -1.521E+02 1.445E+00 4.834E+01 -1.911E+00 ,
8897,-3.192E+00 -2.535E+01 -5.953E+01 1.285E+00 4.938E+01 2.388E+00 ,
8898,3.982E+00 8.500E+01 1.533E+00 -2.838E+00 6.901E+00 -3.559E-03 ,
8899,-2.570E-01 5.354E+01 7.706E-01 -2.167E-01 7.345E+00 -2.145E+00 ,
8900,3.203E+01 6.753E+01 1.787E+00 1.224E-01 1.912E+00 3.502E+00 ,
8901,9.016E+00 9.118E+01 5.705E+00 1.079E+01 1.470E+01 -3.222E-01 ,
8902,1.822E-01 -7.370E+01 1.619E+00 2.564E+00 1.592E+01 -8.772E-01 ,
8903,-1.866E+01 -5.185E+01 -1.883E+01 -8.139E-01 2.688E+01 2.219E-01 ,
8904,8.388E+01 2.001E+02 -2.253E+01 -5.279E+01 -1.065E+01 1.114E+01 ,
8905,6.156E+00 3.665E+00 -5.816E+01 -5.447E+00 4.840E+01 1.179E+01 ,
8906,4.815E+01 1.528E+02 2.432E+01 -1.088E+01 2.334E+01 -8.633E-01 ,
8907,1.842E-01 -1.940E+00 -4.566E+00 -9.676E-01 2.674E+00 1.560E+00 ,
8908,8.954E+00 7.233E+01 2.901E+01 -1.226E+01 1.738E+01 -2.765E-01 ,
8909,1.627E+01 1.023E+02 9.970E+00 -5.010E+00 -6.678E+00 1.188E+00 ,
