 Element ID, Tensor(Element Stresses (2D & 3D)),
26729,-3.441E+01 -6.832E+01 -2.661E+01 -1.264E+00 -1.288E+00 -4.131E-01 ,
26730,2.735E+00 4.007E+01 -7.994E+00 9.608E-01 8.777E+00 -1.944E+00 ,
26731,8.610E-03 9.048E-01 2.938E-01 4.296E-01 -4.913E-01 3.163E-01 ,
26732,-4.504E+01 -8.063E+01 -4.335E+01 7.662E-01 -3.688E+00 -2.119E+00 ,
26733,-1.891E+01 -2.004E+01 2.867E+01 3.021E+00 1.579E+01 -2.631E+00 ,
26734,-9.488E+00 1.584E+00 1.006E+00 2.573E+00 -5.162E-01 3.219E+00 ,
26735,-1.549E+01 7.395E-01 3.381E+00 -3.636E-01 -7.334E-01 -2.975E+00 ,
26736,6.350E+00 1.314E+01 2.029E+01 -1.080E+00 1.077E+01 4.766E-01 ,
26737,2.024E+01 9.697E+00 8.804E+00 -4.553E+00 -4.998E+00 2.532E+00 ,
26738,2.305E+00 1.195E+00 6.347E-01 3.487E+00 -1.424E+00 -7.309E+00 ,
26739,-1.046E+01 -5.740E+00 2.509E+00 1.953E+00 8.421E-01 -4.660E+00 ,
26740,1.221E+01 -2.152E-01 -7.599E-01 5.760E+00 2.410E+00 6.093E-01 ,
26741,1.443E-01 -9.896E-01 -9.439E-01 -2.046E-01 3.383E+00 8.675E+00 ,
26742,3.060E-01 -1.045E+01 2.732E+01 2.357E+00 -3.230E+00 -6.392E-01 ,
26743,-5.548E+00 1.933E+00 3.725E+00 7.019E-01 1.082E+00 -1.823E+00 ,
26744,1.614E+00 -1.653E+00 3.577E+01 4.972E-01 -1.754E-01 -2.511E-01 ,
26745,-1.257E+00 -1.373E+00 -1.287E+00 -2.110E+00 -1.729E+00 -7.151E+00 ,
26746,-3.451E-02 6.406E-01 2.414E-01 3.914E-02 2.258E-01 4.639E-01 ,
26747,7.078E-01 3.469E-01 3.034E-01 -9.324E-01 3.149E-01 -9.094E-02 ,
26748,-1.361E+00 -1.223E+00 -1.152E+00 -2.312E-01 -8.186E-01 5.847E-02 ,
26749,-1.423E-01 8.662E-02 1.170E-01 -4.972E-01 -9.494E-01 -6.011E-01 ,
26750,8.270E+00 1.362E+01 1.783E+01 2.458E+00 -2.822E+00 -1.026E-01 ,
26751,-5.631E-01 1.759E+01 2.598E+01 4.283E+00 -7.561E+00 1.382E+00 ,
26752,-9.228E+00 -1.072E+00 1.965E+00 -1.441E+00 1.010E-01 5.155E+00 ,
26753,-6.178E-01 -1.516E-01 1.281E+01 -5.321E+00 1.532E+01 -2.938E+00 ,
26754,-2.823E+00 8.652E+00 8.183E+00 1.981E+00 1.378E+01 -9.462E-02 ,
26755,-3.911E-02 -2.129E-01 -1.592E-01 -3.275E-02 -1.407E-01 4.459E-01 ,
26756,2.642E+01 3.811E+01 8.203E+01 1.301E+00 -8.932E+00 -1.507E+00 ,
26757,-3.615E+00 2.292E+00 1.591E+01 5.946E+00 -1.165E+00 -2.122E+00 ,
26758,2.972E+01 2.654E+01 7.423E+01 3.644E-01 -1.564E+01 8.660E+00 ,
26759,1.310E+00 -1.120E+01 3.575E+01 -1.945E+00 1.727E+00 1.515E+00 ,
26760,5.047E+00 1.734E+00 1.545E+00 -1.909E+00 1.962E-01 -4.639E-01 ,
26761,-1.601E+01 -5.635E+01 -1.250E+01 7.868E-01 -2.256E+00 2.086E+00 ,
26762,2.258E+00 2.274E+00 1.985E+01 -5.638E-02 -5.504E+00 -3.702E-03 ,
26763,-5.614E+00 -2.224E+00 -1.710E+00 5.306E-02 7.965E-02 -8.807E-01 ,
26764,5.291E+00 1.674E+00 1.380E+00 1.249E+00 3.388E-01 1.381E+00 ,
26765,-7.728E+00 -5.776E+00 -4.266E+00 -3.942E+00 -2.003E+00 -6.015E+00 ,
26766,-1.346E+01 -7.483E+00 -3.230E+00 -3.479E+00 -1.245E+00 -2.477E+00 ,
26767,-5.513E+00 -1.282E+01 -1.157E+01 -2.754E-01 1.233E+01 -6.023E-01 ,
26768,3.506E-01 -2.486E+00 1.838E+01 1.279E+00 2.527E+00 4.336E+00 ,
26769,-8.997E+00 2.823E+01 -1.812E+01 -5.069E-01 6.722E-01 -1.540E+00 ,
26770,-9.536E-01 -1.686E+00 2.915E+01 -5.283E-01 -3.241E+00 -4.078E-01 ,
26771,-1.310E-01 4.127E-01 3.101E-02 -2.352E-02 3.978E-03 -2.382E-01 ,
26772,-1.237E+00 2.897E+01 6.420E+00 2.447E+00 1.510E+01 2.738E-01 ,
26773,1.076E+00 2.402E+00 1.854E+00 -1.770E+00 -7.005E-01 7.321E-01 ,
26774,2.937E+00 2.387E+00 2.207E+00 -1.665E+00 1.209E+00 -1.052E+01 ,
26775,2.066E+00 -4.301E+00 3.253E+00 8.010E-02 -5.941E-01 3.787E+00 ,
26776,1.127E+01 4.575E+00 1.395E+01 5.562E-01 -2.950E-01 -4.342E+00 ,
26777,4.230E+00 8.327E-01 5.175E-01 -3.000E-01 -1.566E+00 6.329E+00 ,
26778,2.462E+00 2.171E+00 1.880E+00 7.663E-01 9.811E-01 4.907E-01 ,
26779,-7.777E-01 3.318E-01 4.840E-01 -7.165E-01 3.351E-01 -5.639E-01 ,
26780,-2.311E+00 1.702E+00 6.753E-01 -1.809E+00 -4.491E-01 -2.786E-01 ,
26781,4.419E+00 2.224E+01 1.404E+01 2.327E+00 1.934E+01 -1.191E+00 ,
26782,2.368E+01 9.753E+00 2.836E+01 1.275E-01 2.074E+00 -9.576E+00 ,
26783,3.014E+00 -2.404E+00 1.131E+01 -9.314E-01 -5.610E+00 -1.243E+00 ,
26784,-2.055E+01 -2.966E+01 5.498E+00 -1.508E+00 2.460E+00 -2.679E+00 ,
26785,1.777E-01 -2.580E+00 3.203E+01 -1.784E-01 -3.422E-01 -3.054E-01 ,
26786,-1.520E+01 -1.583E+00 3.764E-01 1.593E+00 1.663E-01 -4.611E+00 ,
26787,-5.715E+00 -1.840E+01 1.410E+01 2.524E+00 5.678E+00 3.890E-01 ,
26788,8.911E-01 -4.645E-01 -7.452E-01 -2.065E+00 -2.472E-01 1.448E-01 ,
26789,5.172E+01 2.499E+01 2.796E+01 -5.748E-01 -1.822E+00 -1.618E+01 ,
26790,-7.607E+00 2.805E+01 -1.478E+01 -7.099E-01 6.981E+00 3.586E+00 ,
26791,-3.460E+00 3.358E+01 -2.513E+00 1.332E+00 1.097E+01 -2.560E-01 ,
26792,7.556E+00 5.924E+00 4.930E+00 2.772E+00 -3.226E-01 4.987E-01 ,
26793,-1.423E+00 -2.654E+00 3.010E+01 -2.042E-01 -9.618E-01 -2.955E-01 ,
26794,1.575E+00 8.420E-01 2.038E+00 -3.898E-01 3.200E+00 5.127E+00 ,
26795,3.852E+00 -3.781E+00 3.816E+01 3.638E-01 5.789E+00 2.396E-02 ,
26796,-1.980E+01 -5.412E+00 -2.389E+00 7.184E-01 2.556E-02 -2.185E+00 ,
26797,3.579E+00 -1.845E+01 1.113E+01 2.352E+00 1.608E+00 -1.676E-01 ,
26798,3.555E+00 -2.267E+01 5.440E+00 -6.075E-01 -1.450E+00 -1.066E+00 ,
26799,-3.732E-01 5.926E-01 -2.479E-01 -5.206E-02 -1.843E-02 -2.871E-02 ,
26800,1.052E+01 8.289E+00 2.920E+01 2.964E-01 3.773E+00 3.737E+00 ,
26801,-5.948E-01 -3.578E+00 2.420E+01 -3.180E-01 4.032E+00 -1.828E-01 ,
26802,1.664E+01 2.225E+01 7.177E+01 3.807E-01 8.712E+00 -1.813E+00 ,
26803,1.025E+01 4.704E+01 1.403E-01 -2.227E+00 -1.226E+01 -4.360E-01 ,
26804,-3.359E+01 -3.704E+01 -4.952E+01 -8.706E+00 1.771E+01 3.410E+00 ,
26805,-3.465E+01 -4.086E+01 1.991E+01 -2.087E-01 7.709E+00 4.115E+00 ,
26806,-9.140E+00 -5.034E+01 -3.152E+01 -6.809E+00 -2.968E+00 -1.458E+01 ,
26807,3.271E+01 1.269E+01 1.641E+01 -1.166E+01 1.598E+01 -7.850E+00 ,
26808,-1.283E+01 -1.807E+01 -1.353E+01 -5.159E-01 1.217E+01 -5.386E-01 ,
26809,1.463E+01 2.442E+00 1.326E+01 -8.983E+00 1.988E+01 -1.321E+00 ,
26810,-2.331E+00 2.424E+01 -1.113E+01 5.086E-01 8.779E+00 -1.360E+00 ,
26811,-2.841E+00 3.820E+01 -3.855E+00 -2.055E-01 3.350E+00 4.409E-01 ,
26812,6.799E+00 4.268E-01 4.129E+00 -1.216E+00 -1.263E-01 -1.410E+01 ,
26813,1.623E+01 4.831E+00 7.524E+00 -3.614E+00 9.661E-01 -1.130E+01 ,
26814,-1.684E+01 -1.203E+01 -1.234E+00 4.617E-01 1.988E-01 -4.477E+00 ,
26815,2.912E+01 9.834E+00 1.819E+01 4.534E+00 7.696E+00 6.129E+00 ,
26816,-5.466E+00 1.304E-01 3.435E+00 2.278E-01 -1.126E-01 7.077E+00 ,
26817,1.654E+01 2.353E+01 3.469E+01 -1.709E+00 6.382E+00 -3.085E-01 ,
26818,1.081E+01 1.732E+01 2.699E+01 -6.007E-01 5.809E+00 1.497E+00 ,
26819,1.865E+01 2.275E+01 7.661E+01 -4.399E+00 1.307E+01 2.207E+00 ,
26820,4.993E+00 3.454E-01 -1.588E+00 -1.842E+00 1.393E+01 -7.011E+00 ,
26821,2.079E+00 3.060E+00 2.200E+00 -1.384E+00 -1.485E-01 -5.261E-01 ,
26822,-2.008E-01 6.744E-01 -4.826E-02 -3.714E-01 -5.005E-01 -3.679E-01 ,
26823,-4.397E+01 -7.834E+01 -5.923E+01 -1.160E+01 -3.161E+00 -6.071E+00 ,
26824,-3.431E+00 -4.796E+00 4.872E+00 7.253E-01 -3.723E+00 1.066E+00 ,
26825,-1.594E+01 -2.504E+00 2.866E-01 1.753E+00 9.210E-01 -3.678E+00 ,
26826,-2.490E+01 -7.299E+01 -7.213E+01 -5.987E+00 1.253E+00 -2.527E+00 ,
26827,7.272E-01 1.754E+00 1.046E+00 -3.431E-02 -2.752E-01 -5.677E-01 ,
26828,1.796E+00 4.978E-01 3.767E-01 -3.040E-01 -3.431E+00 -1.089E+01 ,
26829,-2.259E+00 1.843E+00 2.254E-01 -1.802E+00 5.505E+00 2.604E+00 ,
26830,9.719E+00 -6.262E+00 1.835E+01 -2.345E+00 2.609E+00 1.706E+00 ,
26831,1.102E+00 3.638E+01 -1.091E+01 1.569E-01 4.628E+00 -1.632E+00 ,
26832,-5.130E+00 2.904E+01 -6.593E+00 -1.502E+00 1.141E+01 2.446E-01 ,
26833,8.938E+00 6.179E+00 -7.478E+00 -2.169E+00 1.525E+01 9.828E-01 ,
26834,-5.061E+00 3.230E+01 -7.136E+00 2.691E-01 7.613E+00 -2.485E+00 ,
26835,-1.033E-02 -7.663E-02 7.587E-02 -5.280E-02 3.453E-01 -9.024E-02 ,
26836,3.593E+00 3.345E+00 8.133E+00 1.981E-01 2.083E-01 -1.249E+01 ,
26837,-9.718E+00 2.843E+01 -1.456E+01 -2.496E+00 2.507E+00 2.164E+00 ,
26838,-5.061E+00 3.897E+01 -4.159E+00 8.465E-01 1.409E+01 -3.600E-02 ,
26839,-2.799E+00 -1.519E+01 2.777E+01 3.752E+00 -2.215E+00 -1.412E+00 ,
26840,-3.264E+00 4.565E+01 -2.794E+00 8.512E-01 4.246E+00 -4.052E-01 ,
26841,-4.036E+00 2.508E+01 -1.321E+01 -1.497E+00 1.792E+01 1.012E+00 ,
26842,8.483E-02 -1.152E+01 3.028E+01 1.193E+00 3.732E-01 -1.623E+00 ,
26843,2.907E+01 1.704E+01 1.367E+01 -1.519E+00 -7.530E-01 3.238E+00 ,
26844,6.876E+00 4.134E+00 8.635E+00 -1.799E+00 3.164E-01 1.016E+01 ,
26845,6.244E-01 -3.100E+00 2.712E+01 -1.735E+00 8.713E+00 -6.075E-01 ,
26846,2.392E+00 1.624E+00 3.215E+01 1.800E-01 -1.299E+00 4.167E-01 ,
26847,-7.388E-01 4.060E+01 -4.524E+00 -6.586E-01 -8.368E+00 -1.158E+00 ,
26848,1.351E+01 8.625E+00 3.928E+01 3.511E-01 5.560E+00 2.494E+00 ,
26849,-1.073E+00 -4.141E+00 -1.365E+00 4.944E-01 -5.864E-01 1.372E+01 ,
26850,6.125E-01 -8.561E+00 7.876E+00 -2.483E+00 -6.456E+00 -1.411E+00 ,
26851,3.462E+00 4.808E-01 -4.735E-01 3.479E-01 -3.309E+00 -8.874E+00 ,
26852,6.297E+00 4.338E+01 5.642E+00 -1.039E-01 8.968E+00 -8.376E-01 ,
26853,-3.021E-01 -1.250E+00 2.311E+01 3.878E-02 -3.600E+00 4.369E-01 ,
26854,2.406E+01 3.135E+01 9.894E+00 -8.662E-01 1.976E+01 9.512E-01 ,
26855,-1.127E+01 -1.300E+01 8.972E+00 -1.800E+00 4.543E+00 -1.201E+01 ,
26856,1.738E+00 3.045E+00 2.106E+01 1.444E-01 -5.958E+00 1.419E-01 ,
26857,1.955E+01 -7.973E+00 -3.389E+01 -8.661E+00 8.220E+00 7.270E-01 ,
26858,2.524E+00 -6.708E+00 2.588E+01 -1.385E+00 -3.682E+00 5.021E-01 ,
26859,2.108E+00 -1.778E+00 6.106E+00 3.539E-01 4.329E-01 -3.810E+00 ,
26860,4.200E+01 4.382E+01 1.004E+02 -1.724E+00 1.298E+01 -1.309E+00 ,
26861,5.643E-01 -1.536E-02 3.809E-02 3.143E-01 2.229E-01 4.412E-01 ,
26862,-5.710E-03 -1.650E-01 -3.009E-02 1.224E-01 5.141E-01 -1.097E-01 ,
26863,4.928E+00 -6.677E+00 3.171E+01 -1.998E+00 -9.552E-01 1.055E+00 ,
26864,-1.392E+01 -9.989E+00 -1.393E+01 -8.686E-02 1.754E+01 3.279E+00 ,
26865,4.977E+00 4.755E+00 2.360E+01 -3.190E-01 3.367E+00 -2.325E+00 ,
26866,7.456E+01 7.438E+01 1.601E+02 -3.211E+00 2.157E+01 -9.729E+00 ,
26867,3.271E+01 3.743E+01 8.628E+01 4.421E+00 1.240E+01 -3.627E+00 ,
26868,5.117E+00 -1.071E+01 1.714E+01 -6.908E+00 -2.718E+00 3.947E+00 ,
26869,-1.008E+01 -1.379E+01 -2.306E+01 -1.220E-01 -1.219E+01 -2.469E-02 ,
26870,2.706E-01 -2.362E-01 -6.485E-01 -7.563E-02 -4.503E+00 -2.473E+00 ,
26871,1.940E-01 1.796E-01 3.194E-01 -1.828E-01 -8.555E-01 -3.430E-01 ,
26872,-2.210E-01 4.161E-02 3.205E-01 -3.995E-01 -7.727E-01 -6.461E-01 ,
26873,-2.157E+01 -6.241E+01 -2.214E+01 -3.464E+00 3.439E+00 8.862E-01 ,
26874,-1.206E-01 -7.063E-01 2.195E+01 -2.497E-01 -4.846E+00 1.149E+00 ,
26875,-7.217E+00 -9.131E+00 -9.657E+00 -4.430E-01 1.801E+01 -1.572E+00 ,
26876,1.215E+01 1.016E+01 3.263E+01 9.671E-01 2.555E+00 -6.910E+00 ,
26877,-2.510E-01 -1.198E-01 -2.201E-01 -1.076E-01 -9.815E-01 -7.753E-01 ,
26878,-1.014E+01 4.342E+00 -5.703E+00 1.783E+00 2.036E+01 -1.354E+00 ,
26879,-1.470E+00 8.343E-01 1.155E+01 8.523E-01 6.320E+00 1.145E+00 ,
26880,8.384E-01 -1.189E+01 2.378E+01 -5.827E+00 -1.780E+00 2.613E+00 ,
26881,-8.524E+00 -2.126E+01 4.931E+00 -3.218E+00 -2.604E+00 -5.670E-01 ,
26882,1.473E+01 1.306E+01 6.022E+01 4.124E-01 1.615E+01 -3.471E+00 ,
26883,-1.904E+00 -1.708E+00 1.613E-01 1.243E+00 -1.631E+00 6.776E+00 ,
26884,-4.957E+00 -2.563E-01 -3.405E-01 2.817E+00 -1.203E+00 -1.016E+00 ,
26885,-1.661E+01 -1.095E+01 -8.104E+00 1.254E+00 -2.157E+00 1.649E+01 ,
26886,3.501E+00 -1.717E+01 6.982E+00 1.793E+00 6.158E-01 -3.093E-01 ,
26887,2.326E+00 6.385E+00 3.283E+01 6.699E-01 1.498E+01 -2.036E+00 ,
26888,1.007E+01 2.901E+00 3.099E+00 -3.828E+00 -1.604E+00 -4.496E-01 ,
26889,-1.776E+00 -4.584E+00 1.132E+01 2.675E-01 -6.533E+00 9.530E-01 ,
26890,-2.689E+00 3.582E-01 1.462E+00 -6.582E-01 -1.940E+00 -2.502E+00 ,
26891,2.294E+00 2.519E+00 2.139E+01 3.605E-01 -6.579E+00 -3.006E-01 ,
26892,-9.197E+00 4.036E+00 4.507E+00 2.594E-01 3.023E-01 -4.153E+00 ,
26893,1.295E+00 1.381E+00 2.096E+01 1.122E-01 -5.359E+00 -2.179E-02 ,
26894,8.319E+00 6.920E-01 4.344E+01 -1.304E+00 6.627E+00 1.090E+00 ,
26895,-7.672E+00 1.782E+00 6.713E+00 -2.862E-01 6.353E-01 2.443E-01 ,
26896,7.936E+00 3.178E+00 2.769E+00 -8.637E-01 2.168E+00 -5.449E-01 ,
26897,2.163E+01 6.665E+01 1.106E+01 -3.004E-01 1.236E+00 6.686E-01 ,
26898,1.172E+00 1.823E-01 1.992E+01 -3.398E-01 -4.268E+00 -1.664E+00 ,
26899,6.513E+00 7.432E+00 2.105E+01 1.892E-01 -2.845E+00 4.169E-01 ,
26900,-8.123E+00 -1.824E+01 1.536E+01 -5.476E+00 -4.209E+00 2.744E+00 ,
26901,1.901E+00 3.676E+00 7.275E+00 -2.468E+00 -1.971E+00 2.132E+00 ,
26902,3.735E+00 -1.058E+01 5.302E+00 4.923E-03 1.806E+00 2.711E+00 ,
26903,-2.396E+01 -1.522E+01 -4.732E+00 -5.546E+00 1.644E+00 5.032E+00 ,
26904,1.462E+01 6.111E+00 8.800E+00 2.207E+00 1.271E+00 -1.042E+01 ,
26905,7.873E-02 6.957E-01 6.037E-01 3.271E-01 9.326E-01 -7.244E-01 ,
26906,1.659E+01 1.292E+01 3.441E+01 -3.651E+00 1.969E+01 -1.069E+00 ,
26907,2.851E-01 -5.522E-01 6.236E+00 -9.214E-01 -2.394E+00 -1.985E+00 ,
26908,-3.671E+00 -3.488E+00 3.259E+00 6.887E-02 -2.302E+00 -9.583E-01 ,
26909,1.592E+00 1.750E+00 2.005E+00 -1.164E+00 3.622E-01 3.971E-01 ,
26910,3.781E+00 -2.518E+00 3.553E+01 -1.271E+00 2.353E+00 5.432E-01 ,
26911,-2.376E+00 -1.854E+00 7.574E-01 2.882E-01 -5.902E-01 1.294E+01 ,
26912,-3.121E+00 -1.276E+00 -1.134E+00 -1.185E+00 4.004E-01 3.422E-01 ,
26913,-2.496E+00 3.158E+00 1.796E+01 -2.648E+00 -7.887E+00 -6.429E-01 ,
26914,4.603E+01 2.138E+01 3.713E+01 -1.551E+00 -5.910E-01 7.201E+00 ,
26915,-1.823E+00 -1.741E+00 1.483E+01 9.748E-02 -5.027E+00 -1.697E-01 ,
26916,-1.252E+01 -5.197E+00 -2.126E+00 1.890E+00 -3.198E-01 -6.000E+00 ,
26917,9.273E+00 7.203E+00 4.112E+01 -4.955E-01 -8.772E+00 4.553E-01 ,
26918,-3.103E-01 -8.650E-01 2.111E+01 3.558E-01 -4.472E+00 2.387E+00 ,
26919,-2.148E-01 4.049E-01 -3.763E-01 -4.903E-01 -6.130E-01 1.576E-01 ,
26920,7.126E+00 4.903E+00 2.894E+01 -8.782E-02 -4.922E+00 -3.793E+00 ,
26921,-4.284E+01 -7.848E+01 -3.069E+01 1.956E+00 -4.117E+00 1.130E+00 ,
26922,-1.555E+00 -2.282E+00 4.395E+00 -2.308E-01 -1.334E+00 -2.183E+00 ,
26923,1.517E+00 -5.586E-01 5.758E+00 -1.661E-01 -1.008E+00 -2.161E+00 ,
26924,-1.448E-01 -3.757E+00 2.875E+01 -1.047E-02 1.464E+01 2.630E-01 ,
26925,-4.077E-01 -1.662E+00 1.197E+01 8.832E-01 -6.703E+00 1.169E+00 ,
26926,-1.028E+01 -1.780E-01 2.564E+00 1.424E+00 7.284E-01 -3.475E+00 ,
26927,-9.586E+00 -2.514E+01 -1.264E+00 6.797E-01 -1.908E+00 5.019E-01 ,
26928,2.015E+01 1.312E+01 6.571E+01 -5.140E-01 4.681E+00 5.408E-01 ,
26929,2.474E+00 9.110E+00 1.099E+01 4.235E-01 2.102E+01 -5.617E-01 ,
26930,1.227E-01 -1.400E+00 1.571E+01 4.014E-01 -5.963E+00 3.722E-03 ,
26931,2.176E+00 3.226E+00 4.399E+00 -6.581E-01 3.567E-01 2.716E+00 ,
26932,-4.126E+01 -3.761E+01 -2.394E+01 -7.652E+00 1.781E+01 -1.161E+01 ,
26933,8.361E+00 1.410E+01 2.768E+01 -1.220E+00 -7.945E+00 -5.100E-01 ,
26934,4.743E+00 3.464E+00 3.775E+00 -7.822E-02 3.598E+00 -1.051E+01 ,
26935,1.186E+00 -2.434E+00 5.643E+00 2.512E-01 -1.240E-02 -4.569E+00 ,
26936,-5.766E+00 -4.150E+00 7.058E-02 2.819E-02 7.941E-01 -1.107E+01 ,
26937,-2.414E+00 -9.132E+00 2.725E+01 -8.939E-01 1.855E+00 1.803E-01 ,
26938,2.954E+00 -8.511E+00 2.420E+01 -7.012E-01 1.777E+01 -3.843E+00 ,
26939,-8.926E-01 -1.937E+00 -1.739E+00 4.941E-01 8.034E-01 8.961E+00 ,
26940,8.043E-01 8.761E-01 1.582E+01 -1.663E-01 3.495E+00 -2.216E-01 ,
26941,3.391E+00 4.541E+00 1.640E+01 1.274E-01 1.647E+00 1.251E+00 ,
26942,2.074E-01 -4.266E-02 1.194E-01 1.196E-01 8.196E-02 3.954E-02 ,
26943,-1.391E+01 -7.834E+00 -4.817E+00 -4.009E+00 1.890E+00 2.430E+00 ,
26944,4.816E-01 -1.783E+00 1.710E+01 -1.915E-01 -6.189E+00 -4.141E-01 ,
26945,-3.183E+00 -1.811E+00 -1.022E+00 -1.919E+00 7.352E+00 6.401E+00 ,
26946,-1.097E+01 -1.112E+01 1.472E+01 -4.123E-01 4.405E+00 -1.131E+01 ,
26947,-1.706E+01 -8.184E+00 -3.282E+00 -4.476E+00 7.319E-01 2.818E+00 ,
26948,-1.289E+01 3.220E-01 2.468E+00 1.611E+00 6.408E-04 -5.043E+00 ,
26949,1.078E+01 4.252E+00 1.457E+01 -4.654E+00 1.920E+01 -4.662E+00 ,
26950,1.439E+00 -9.688E-01 4.520E-01 -8.223E-01 -4.126E-01 -1.281E+01 ,
26951,9.558E+00 2.054E+01 1.457E+01 1.191E+00 -1.563E+01 1.769E+00 ,
26952,6.194E+00 1.069E+00 1.331E+00 -2.210E+00 -1.167E-02 -5.807E-01 ,
26953,5.329E-01 3.509E-01 4.124E-01 4.289E-01 7.970E-01 2.203E-01 ,
26954,3.598E+00 2.000E+01 1.992E+01 -5.734E-01 1.792E+01 -1.240E-01 ,
26955,1.879E+00 3.839E+00 2.155E+01 -1.616E-01 2.138E+00 5.672E-01 ,
26956,6.236E+00 5.046E+00 2.092E+01 8.802E-01 1.064E+01 2.275E-02 ,
26957,-1.325E+01 -1.259E+01 -2.049E+01 4.716E-01 -1.596E+01 1.117E+00 ,
26958,1.344E+01 2.959E+01 1.424E+01 1.241E+00 -1.844E+01 1.314E+00 ,
26959,-1.178E+01 -1.173E+01 -1.504E+01 3.851E+00 -1.540E+01 4.407E-01 ,
26960,-1.384E+01 -1.845E+01 7.797E+00 -5.428E-01 -1.202E+01 3.119E-01 ,
26961,8.684E-01 1.179E-01 2.288E+01 1.025E-01 -5.038E+00 1.043E+00 ,
26962,-1.462E+01 -1.103E+01 2.148E+00 -3.504E-01 1.137E+01 6.855E-01 ,
26963,-3.773E+00 6.287E+00 -3.285E+00 -6.809E-01 -1.806E+01 1.399E+00 ,
26964,-2.432E+01 -7.776E+00 -5.586E+00 7.193E-01 -8.767E-01 -1.923E+00 ,
26965,6.077E-01 -6.650E+00 1.124E+01 3.760E-01 -3.994E+00 -4.394E+00 ,
26966,1.522E+01 1.063E+01 2.107E+01 8.132E-01 1.382E+00 -3.327E+00 ,
26967,6.596E+00 4.865E+00 2.303E+01 8.222E-02 3.532E+00 1.457E+00 ,
26968,9.216E-01 5.491E-01 6.551E-01 6.268E-01 -3.876E-01 -5.808E-01 ,
26969,-7.159E+00 5.699E-01 3.287E+00 -1.040E+00 1.526E+00 6.906E-01 ,
26970,1.778E+00 3.984E-01 9.434E-01 -2.258E-01 -2.177E+00 -4.109E-01 ,
26971,8.335E+00 4.627E+00 1.847E+01 1.316E+00 2.868E+00 -6.047E-01 ,
26972,3.270E+00 1.061E+01 1.818E+01 2.842E+00 7.857E+00 -3.349E-01 ,
26973,3.173E+00 3.648E+00 1.607E+01 4.581E-01 8.380E+00 1.911E+00 ,
26974,5.027E+00 7.091E+00 4.019E+01 -3.161E+00 -1.168E+01 2.725E-01 ,
26975,2.489E+00 8.787E-01 7.373E-01 3.687E-01 -2.179E+00 7.777E+00 ,
26976,4.996E+00 4.501E+00 1.955E+01 8.393E-01 4.270E+00 2.746E+00 ,
26977,2.710E+00 -9.346E-01 9.370E+00 2.062E+00 -8.831E-01 7.163E-01 ,
26978,4.122E+00 4.979E+00 1.642E+01 -1.138E+00 1.214E+00 5.595E-01 ,
26979,1.641E+00 -1.632E+00 2.484E+01 7.212E-01 -4.124E-01 1.071E-02 ,
26980,5.179E-01 4.674E+00 1.462E+01 2.021E+00 9.368E+00 1.341E+00 ,
26981,-1.420E+01 -5.751E-01 6.272E+00 -4.438E-01 -3.231E-01 1.298E+00 ,
26982,-2.180E+01 -2.946E+00 -5.676E-01 3.991E-01 4.777E-01 -7.347E-01 ,
26983,-1.267E+00 3.417E+00 1.401E+01 1.649E+00 9.175E+00 1.241E-01 ,
26984,-1.871E-01 5.280E-01 -3.055E-01 -1.752E-01 3.452E-01 2.444E-03 ,
26985,-2.189E+00 -1.130E+00 -1.380E+00 1.497E+00 -5.328E-01 -9.483E-02 ,
26986,-3.284E+00 -6.323E+00 -6.260E+00 -3.231E+00 1.189E-01 2.154E+00 ,
26987,-2.365E+00 -8.936E+00 2.240E+01 -1.905E+00 -1.355E+01 2.910E+00 ,
26988,-8.559E-01 1.001E-01 -8.743E-01 2.966E-01 3.900E-01 -2.128E-01 ,
26989,-1.467E+00 -3.420E+00 1.879E+01 1.129E+00 1.468E+01 -8.752E-01 ,
26990,1.242E+00 -1.783E-01 4.974E+00 -5.457E-01 -2.648E-01 -1.357E+01 ,
26991,-2.761E+00 -2.409E+00 -1.261E+00 1.783E+00 -6.612E-01 7.125E-01 ,
26992,-9.845E-01 -5.653E+00 1.581E+01 9.668E-01 1.903E+00 2.971E-01 ,
26993,1.049E+01 1.659E+00 8.467E+00 -1.441E-01 3.555E-01 7.212E-01 ,
26994,-2.271E+00 -3.274E+00 2.470E+01 -1.241E-01 -3.500E+00 6.492E-01 ,
26995,-8.890E-01 1.611E+00 7.874E+00 -4.216E+00 -2.320E+00 -4.811E+00 ,
26996,-4.775E+00 2.663E+00 5.402E+00 1.108E+00 1.228E+00 -3.557E+00 ,
26997,-2.827E+00 -8.678E+00 8.478E+00 -7.680E-01 6.975E-01 -2.577E-01 ,
26998,1.567E+01 8.535E+00 3.176E+01 4.226E+00 -1.657E+01 -5.514E+00 ,
26999,-5.823E+00 2.850E+00 2.677E+00 2.519E+00 1.855E+00 -2.385E-01 ,
27000,7.405E+00 2.635E+00 8.268E+00 1.443E-01 -8.176E-01 -6.889E-01 ,
27001,5.924E+00 -1.232E+01 2.279E+01 -1.806E+00 -3.819E+00 1.980E+00 ,
27002,-1.562E+01 -4.824E+00 -1.301E+00 -6.307E-01 3.023E-01 4.080E+00 ,
27003,-2.528E+01 -6.944E+00 -3.285E+00 1.814E+00 4.774E-01 -1.764E+00 ,
