 Element ID, Tensor(Element Stresses (2D & 3D)),
6039,1.002E+00 1.036E+00 6.418E-01 4.712E-01 3.855E-01 1.384E-01 ,
6038,4.489E-01 2.933E-01 1.716E-01 -9.673E-03 -2.040E-01 3.522E-02 ,
6037,1.224E+00 2.906E+00 1.412E+00 3.670E-02 -8.462E-01 -1.417E-01 ,
6036,-7.951E-01 -1.240E-01 -3.251E-01 2.962E-01 -1.197E-01 3.986E-02 ,
6035,2.761E-01 5.656E-01 1.741E-01 5.244E-02 -1.231E-01 -8.932E-03 ,
6034,9.120E-01 2.496E-01 3.125E-01 1.774E-02 -1.776E-01 -2.050E-02 ,
6033,6.668E-01 5.780E-01 6.428E-01 -5.843E-01 -6.493E-01 1.573E-01 ,
6032,5.521E-01 9.734E-01 5.560E-01 -6.891E-01 -2.251E-01 2.250E-01 ,
6031,4.939E-01 6.385E-01 2.693E-01 -1.938E-01 2.432E-01 5.110E-03 ,
6030,-2.434E-02 4.901E-02 -1.514E-01 5.659E-01 -3.140E-01 -2.323E-01 ,
6029,1.059E+00 9.321E-01 7.071E-01 -3.463E-01 -3.973E-01 1.457E-01 ,
6028,-2.844E-01 3.557E-01 -9.797E-02 1.916E-01 4.927E-03 -3.876E-02 ,
6027,-1.892E-02 1.139E-01 -2.913E-01 2.531E-01 -3.992E-01 -1.125E-01 ,
6026,5.972E-01 9.015E-01 4.595E-01 3.355E-01 -2.932E-01 -1.372E-01 ,
6025,6.087E-01 8.002E-01 2.196E-01 2.553E-01 -4.190E-01 -6.245E-02 ,
6024,7.109E-02 1.135E+00 -2.762E-01 1.280E-03 2.288E-02 -7.176E-03 ,
6023,1.586E-01 1.534E+00 2.732E-02 9.131E-02 2.553E-01 -2.917E-02 ,
6022,-9.256E-01 -2.572E-01 -5.771E-01 -1.942E-01 1.126E-01 2.781E-02 ,
6021,-5.047E-01 -3.726E-01 -5.633E-01 -4.359E-01 3.453E-01 -8.381E-02 ,
6020,2.438E-01 7.300E-01 3.304E-01 -5.160E-01 -3.044E-01 6.914E-02 ,
6019,-1.136E-01 -1.855E-01 -1.939E-01 3.702E-01 -3.739E-01 3.644E-02 ,
6018,1.840E+00 3.876E+00 1.213E+00 2.505E-02 7.480E-02 -3.435E-03 ,
6017,-4.039E-02 -2.286E-01 -1.764E-01 5.320E-02 -2.040E-02 -4.008E-02 ,
6016,2.248E-01 -1.038E-01 1.173E-02 5.102E-01 -2.526E-01 -7.252E-02 ,
6015,7.270E-04 6.363E-02 -1.109E-01 -8.039E-03 8.228E-02 3.437E-02 ,
6014,-8.383E-01 -5.131E-01 -8.497E-01 5.016E-01 -2.432E-01 -1.235E-01 ,
6013,-7.256E-01 1.009E+00 -6.697E-01 3.317E-01 -9.138E-01 3.799E-01 ,
6012,-7.297E-01 -5.231E-02 -4.260E-01 -5.234E-03 -6.511E-02 4.187E-02 ,
6011,8.251E-01 6.906E-01 2.765E-01 2.019E-01 -3.959E-01 -6.162E-02 ,
6010,1.519E+00 2.618E+00 2.379E+00 1.118E-02 -6.470E-01 -7.082E-02 ,
6009,-3.965E-01 1.246E-01 -3.445E-01 -7.487E-02 1.797E-01 -2.638E-02 ,
6008,-7.962E-01 -2.635E-01 -5.205E-01 -1.478E-01 1.030E+00 2.964E-02 ,
6007,-3.501E-01 3.242E-01 -3.122E-01 -7.792E-02 -3.864E-02 3.583E-02 ,
6006,-3.387E-01 7.846E-01 4.882E-01 1.885E-01 -6.862E-01 3.386E-01 ,
6005,2.666E-01 1.243E+00 6.348E-01 2.767E-02 -6.479E-01 1.861E-02 ,
6004,6.197E-01 5.671E-01 4.255E-01 4.521E-01 -3.063E-01 -2.309E-01 ,
6003,-4.523E-01 -1.161E-01 -3.525E-01 5.749E-01 3.767E-01 1.695E-01 ,
6002,1.882E+00 4.255E+00 1.519E+00 -1.720E-01 -7.038E-02 2.447E-02 ,
6001,-5.134E-01 -4.354E-01 -4.382E-01 -4.143E-01 -4.742E-01 1.064E-01 ,
6000,-1.943E-01 8.558E-01 -1.704E-01 -1.332E-01 -2.545E-01 -1.414E-02 ,
5999,3.496E-01 6.128E-01 2.674E-01 7.076E-01 3.824E-01 1.945E-01 ,
5998,6.997E-02 5.731E-01 1.206E-01 5.149E-01 3.457E-01 1.253E-01 ,
5997,6.263E-01 1.600E+00 1.096E+00 1.549E-01 -7.142E-01 -2.079E-02 ,
5996,-3.260E-01 1.160E-02 -1.341E-01 2.915E-01 -3.983E-02 6.079E-02 ,
5995,-9.993E-01 -5.661E-01 -9.791E-01 2.069E-01 -1.037E+00 -1.013E-01 ,
5994,-4.074E-01 3.027E-01 1.103E-01 3.012E-01 -3.304E-02 6.187E-02 ,
5993,2.490E-01 1.406E-01 -2.249E-02 1.138E+00 -4.566E-01 -1.923E-01 ,
5992,2.315E+00 2.585E+00 3.485E+00 5.364E-01 9.688E-02 -4.809E-02 ,
5991,-2.485E-01 1.597E-01 7.269E-01 1.232E-01 8.513E-01 -5.382E-02 ,
5990,-1.255E+00 -1.589E+00 -9.048E-01 2.312E-01 1.753E-01 1.143E-01 ,
5989,2.127E-01 1.205E-01 1.552E-01 -4.633E-01 -2.366E-01 1.991E-02 ,
5988,5.618E-01 4.360E-01 2.748E-01 2.376E-01 -4.861E-01 -7.121E-02 ,
5987,5.445E-01 1.815E+00 5.286E-01 2.272E-01 -4.769E-01 -7.968E-02 ,
5986,-8.572E-01 -4.017E-02 -9.517E-02 7.641E-03 -4.964E-02 3.041E-03 ,
5985,-3.208E-01 3.287E-01 2.665E-01 6.100E-02 -7.569E-02 1.390E-02 ,
5984,-2.849E-01 2.136E-01 -2.928E-01 6.731E-02 8.532E-02 2.636E-02 ,
5983,-2.518E-01 -2.759E-01 -1.266E-01 -3.181E-01 5.913E-03 1.740E-01 ,
5982,-1.319E+00 2.649E-01 -1.774E+00 -5.085E-02 -2.328E-01 1.116E-01 ,
5981,5.568E-01 2.820E-01 3.680E-01 -6.662E-01 8.218E-02 2.112E-01 ,
5980,-5.781E-01 -3.079E-02 -6.167E-01 -1.714E-03 -9.346E-03 -1.619E-02 ,
5979,-4.177E-01 7.589E-02 -1.024E-01 1.262E-01 -3.106E-02 5.512E-02 ,
5978,-6.784E-02 2.052E-02 -1.865E-01 -1.187E-01 8.376E-02 -2.016E-02 ,
5977,2.723E-01 4.176E-01 2.060E-01 5.164E-01 3.324E-01 1.018E-01 ,
5976,1.228E-01 1.482E-01 1.109E-01 1.247E-01 -2.902E-02 9.200E-03 ,
5975,1.269E+00 1.142E+00 7.979E-01 3.451E-01 4.360E-01 1.082E-01 ,
5974,2.687E-01 3.355E-01 4.625E-02 2.909E-01 -3.888E-01 -8.816E-02 ,
5973,-7.195E-01 -1.027E-01 -1.755E-01 -4.416E-02 -9.005E-01 -1.122E-01 ,
5972,-1.493E-01 -2.795E-01 -4.134E-02 6.680E-02 -1.197E-01 2.180E-02 ,
5971,7.598E-01 5.983E-01 3.739E-01 2.980E-01 3.654E-01 2.878E-02 ,
5970,-3.704E-01 -1.465E-01 -3.942E-01 2.729E-01 -1.013E-01 -1.955E-02 ,
5969,2.751E-01 1.479E+00 4.933E-01 -1.621E-01 -5.722E-01 -1.978E-02 ,
5968,5.028E-01 4.275E-01 -2.021E-03 -2.410E-02 -3.537E-01 1.556E-02 ,
5967,1.543E+00 2.287E+00 1.676E+00 -6.874E-01 -2.398E-01 3.703E-02 ,
5966,2.728E-01 6.194E-01 1.060E-02 -1.078E-01 -3.415E-01 -2.527E-02 ,
5965,-1.871E-02 -1.324E-02 6.626E-02 -6.872E-02 -1.610E-01 -3.447E-03 ,
5964,1.907E-01 2.924E-01 2.062E-01 -8.342E-02 -1.278E-01 5.597E-03 ,
5963,1.014E+00 1.134E+00 7.717E-01 -3.572E-01 -3.862E-01 1.680E-01 ,
5962,7.751E-02 2.889E-01 1.675E-02 -7.862E-02 7.194E-02 3.858E-02 ,
5961,-1.738E-01 -1.328E-01 -7.143E-02 1.388E-01 -2.015E-01 4.189E-02 ,
5960,-9.740E-01 -2.382E-01 -7.041E-01 -1.113E-01 -1.198E+00 5.911E-02 ,
5959,4.196E-01 3.479E-01 1.087E-01 -1.491E-01 -2.185E-01 3.942E-02 ,
5958,7.632E-03 -7.450E-03 -3.799E-02 -1.604E-02 1.189E-01 -8.272E-04 ,
5957,-2.885E-01 2.305E-01 1.953E-01 1.634E-01 5.192E-02 -1.456E-01 ,
5956,1.352E-01 -8.974E-02 1.659E-01 3.358E-01 -3.419E-01 -3.166E-01 ,
5955,5.156E-01 5.180E-01 2.726E-01 -5.017E-01 -1.241E-01 -2.922E-02 ,
5954,3.946E-01 4.169E-01 1.945E-01 7.306E-01 -5.834E-01 -1.460E-01 ,
5953,-2.268E-02 -2.917E-01 -2.985E-01 4.579E-01 1.730E-01 -1.989E-02 ,
5952,-8.515E-02 -1.718E-02 -1.068E-01 -2.158E-01 -2.776E-01 6.326E-02 ,
5951,6.573E-01 1.040E+00 5.867E-01 2.866E-01 -3.517E-01 -9.574E-02 ,
5950,1.044E-01 1.246E+00 2.258E-01 -2.268E-02 5.701E-01 -4.338E-02 ,
5949,-3.270E-01 -9.304E-02 -3.311E-01 -1.502E-01 -1.323E-01 2.209E-03 ,
5948,1.210E-01 7.053E-01 4.672E-02 6.461E-03 -2.504E-02 -4.966E-03 ,
5947,-2.292E-01 7.610E-01 6.347E-02 -4.960E-04 -6.321E-01 1.016E-02 ,
5946,7.746E-01 7.856E-01 5.581E-01 8.216E-01 -4.378E-01 -1.673E-01 ,
5945,3.826E-01 2.140E-01 -3.988E-03 5.559E-01 -3.636E-01 7.018E-03 ,
5944,5.997E-01 6.486E-01 6.439E-01 2.189E-01 -1.028E-01 -1.775E-03 ,
5943,5.138E-01 8.299E-01 5.557E-01 2.619E-01 -2.405E-01 -9.319E-02 ,
5942,-7.656E-01 -1.293E-01 -7.114E-01 4.274E-02 -1.347E-02 -4.137E-03 ,
5941,7.828E-01 5.345E-01 5.418E-01 1.514E-01 -2.018E-02 -9.191E-02 ,
5940,1.953E-01 -2.343E-01 1.733E-01 3.595E-01 -1.641E-01 -1.199E-01 ,
5939,-8.750E-02 6.377E-01 3.747E-02 -1.310E-01 -4.224E-02 2.048E-02 ,
5938,3.596E-02 9.818E-01 1.227E-01 4.674E-02 1.187E-01 2.615E-03 ,
5937,2.314E-02 6.549E-01 4.160E-01 -3.951E-01 -9.301E-01 1.762E-02 ,
5936,-1.267E-01 -8.648E-02 -2.982E-01 -5.504E-02 1.216E-02 -1.630E-02 ,
5935,-5.539E-01 4.288E-01 -6.669E-02 -6.615E-02 7.064E-01 8.990E-02 ,
5934,1.567E+00 2.210E+00 1.697E+00 -6.004E-01 -1.562E-01 5.273E-02 ,
5933,-6.490E-01 -2.303E-01 -6.403E-01 -1.735E-01 1.786E-01 -6.784E-02 ,
5932,-1.297E+00 -3.462E-01 -1.160E+00 3.558E-02 -5.425E-02 -2.698E-02 ,
5931,-4.750E-02 -1.252E-01 -1.144E-01 1.535E-01 -2.816E-01 -4.176E-02 ,
5930,-1.139E-01 1.085E+00 -1.348E-01 8.776E-02 -4.423E-01 -3.248E-02 ,
5929,3.543E-01 4.727E-01 1.424E+00 -1.911E-01 -7.993E-01 -1.422E-03 ,
5928,-5.643E-01 1.279E-01 -4.778E-01 -2.069E-01 -1.284E-01 3.234E-02 ,
5927,-9.485E-01 -5.509E-01 -1.043E+00 7.683E-01 -2.695E-01 -3.359E-01 ,
5926,-2.755E-01 3.702E-01 -2.724E-01 1.666E-01 -4.026E-01 -2.109E-02 ,
5925,9.214E-02 8.879E-02 1.694E-01 -3.734E-02 -8.321E-02 -1.975E-03 ,
5924,4.609E-02 4.763E-02 3.041E-02 2.154E-01 1.456E-01 1.914E-02 ,
5923,-5.674E-02 -6.413E-02 -1.559E-01 1.072E-02 -8.161E-02 1.136E-02 ,
5922,-4.412E-01 -4.365E-01 -4.097E-01 5.955E-01 -7.378E-01 -1.612E-01 ,
5921,1.162E+00 1.313E+00 9.228E-01 -1.085E+00 -4.866E-01 2.764E-01 ,
5920,3.911E-02 3.742E-02 2.538E-01 -4.224E-02 -6.117E-02 -4.162E-02 ,
5919,-1.230E-01 -1.581E-01 -5.196E-01 4.495E-02 2.683E-02 2.813E-02 ,
5918,5.986E-01 7.250E-01 6.216E-01 6.935E-01 -1.014E-01 -1.368E-01 ,
5917,3.231E-01 9.985E-01 2.322E-01 -9.036E-02 4.180E-01 -1.938E-02 ,
5916,-2.855E-01 -3.048E-01 -3.376E-01 2.579E-01 -8.509E-02 5.326E-03 ,
5915,-8.840E-02 5.355E-01 -1.635E-01 -2.155E-01 3.817E-01 -1.319E-02 ,
5914,6.944E-02 4.447E-01 1.117E-01 -4.892E-02 -5.360E-02 3.942E-02 ,
5913,-2.294E-01 9.813E-01 1.199E-01 1.091E-01 -5.802E-01 3.809E-03 ,
5912,-4.029E-01 1.349E+00 -6.387E-01 3.819E-01 3.679E-01 5.374E-02 ,
5911,-7.015E-01 -2.202E-01 -3.937E-01 1.825E-01 -1.705E-01 8.087E-02 ,
5910,4.724E-01 2.589E-01 1.077E-01 1.421E-01 -2.204E-01 -8.704E-02 ,
5909,2.533E-01 5.354E-01 1.146E-01 -2.794E-01 -2.607E-01 2.507E-02 ,
5908,5.030E-02 7.209E-02 1.290E-01 6.741E-03 -3.543E-02 -9.314E-03 ,
5907,-1.395E+00 1.707E-01 -1.749E+00 -3.435E-02 -2.640E-01 3.261E-02 ,
5906,7.930E-01 4.638E-01 4.874E-01 5.929E-01 3.026E-02 9.744E-02 ,
5905,-2.264E-01 -1.910E-01 -2.115E-01 6.209E-01 -4.619E-02 -9.833E-02 ,
5904,-1.070E-01 8.626E-02 -1.589E-01 2.852E-01 1.167E-01 7.701E-03 ,
5903,-1.305E+00 -4.781E-01 -1.026E+00 -2.596E-02 -5.773E-02 2.256E-02 ,
5902,-8.793E-02 -1.370E-01 2.224E-03 -5.728E-03 -1.023E-02 -7.347E-04 ,
5901,5.130E-01 -6.072E-01 -4.085E-01 -5.618E-01 -7.264E-02 -1.180E-01 ,
5900,-1.991E-02 1.214E-02 6.671E-02 -3.426E-02 -1.951E-02 2.107E-02 ,
5899,-1.560E-01 2.787E-02 -2.209E-01 2.171E-01 1.693E-01 1.775E-02 ,
5898,5.559E-02 1.269E-02 1.399E-02 9.370E-02 -2.373E-01 -1.646E-02 ,
5897,1.101E-02 5.043E-01 1.812E-02 -8.106E-02 6.779E-04 -3.382E-02 ,
5896,-2.276E-01 3.743E-01 -6.495E-02 1.122E-01 8.161E-03 -1.624E-02 ,
5895,1.573E-02 -1.562E-02 -2.426E-02 1.437E-01 -2.368E-01 -8.659E-02 ,
5894,-2.622E-01 4.770E-01 1.345E-01 2.270E-01 5.534E-02 2.258E-02 ,
5893,8.112E-01 8.760E-01 4.842E-01 1.184E+00 5.343E-01 8.696E-02 ,
5892,5.220E-01 6.858E-01 5.350E-01 4.690E-01 5.032E-01 7.215E-02 ,
5891,1.121E+00 1.452E+00 7.924E-01 4.744E-01 -4.522E-01 -5.038E-02 ,
5890,6.067E-01 6.201E-01 5.046E-01 -9.589E-02 -9.418E-02 3.451E-02 ,
5889,-4.520E-01 -8.833E-01 -6.038E-01 -4.503E-01 -1.771E-01 5.368E-02 ,
5888,7.537E-01 3.733E-01 5.101E-01 -7.357E-01 5.486E-01 -2.501E-01 ,
5887,7.908E-02 1.729E+00 7.952E-02 -1.630E-01 1.939E-01 -4.414E-02 ,
5886,6.253E-02 1.847E-02 2.257E-01 -5.100E-02 2.444E-04 -4.013E-03 ,
5885,-2.721E-01 1.202E+00 -5.310E-01 -1.010E-01 5.437E-02 5.706E-02 ,
5884,-1.802E-01 -3.229E-01 -9.004E-02 -1.691E-01 -1.366E-01 2.557E-02 ,
5883,3.608E-01 2.186E-01 2.917E-01 6.768E-02 -2.538E-01 -1.290E-01 ,
5882,3.903E-02 7.479E-02 -1.567E-01 -1.275E+00 -3.016E-01 2.096E-01 ,
5881,4.893E-01 1.672E+00 1.022E+00 -1.849E-02 6.641E-01 -7.403E-02 ,
5880,-4.112E-01 -4.034E-01 -3.970E-01 1.588E-01 -2.705E-01 -6.903E-03 ,
5879,-1.183E-01 -1.127E-01 1.550E-01 1.282E-01 -1.368E-01 4.505E-02 ,
5878,2.687E-01 1.243E-01 6.172E-02 2.261E-01 -2.213E-01 -3.121E-02 ,
5877,-4.541E-03 5.324E-02 -1.949E-01 6.259E-03 -1.472E-02 1.015E-02 ,
5876,-2.327E-01 -2.148E-01 -3.849E-01 1.185E-01 -1.632E-02 5.256E-03 ,
5875,-9.683E-02 -6.156E-02 -2.999E-01 7.867E-02 -3.126E-02 -4.083E-02 ,
5874,-1.246E-01 -5.336E-02 -4.083E-01 -5.279E-02 -7.755E-03 4.213E-03 ,
5873,5.931E-01 6.340E-01 4.920E-01 -5.143E-01 4.007E-02 3.721E-02 ,
5872,-1.434E-01 1.015E+00 -2.272E-01 1.118E-01 -8.533E-02 -5.225E-04 ,
5871,-5.970E-02 -2.536E-01 -3.390E-01 5.336E-02 -2.247E-01 -5.143E-02 ,
5870,1.048E+00 1.839E+00 8.610E-01 8.128E-01 -2.988E-01 -1.513E-01 ,
5869,9.191E-02 3.434E-03 2.154E-01 3.516E-02 1.280E-02 -2.831E-02 ,
5868,-5.591E-01 6.321E-01 -9.956E-01 7.639E-02 1.550E-01 -1.020E-02 ,
5867,4.648E-02 3.144E-04 -2.112E-01 9.804E-02 -1.151E-01 -9.131E-02 ,
5866,1.174E-01 1.281E-01 1.434E-01 3.712E-02 -4.573E-02 -7.477E-03 ,
5865,1.117E-01 1.395E-01 3.709E-01 2.872E-02 -1.075E-01 4.679E-02 ,
5864,8.330E-01 4.628E-01 9.540E-01 1.712E-01 1.017E-03 -1.923E-02 ,
5863,-5.358E-01 3.800E-02 -6.587E-01 4.238E-02 -1.454E-02 1.878E-02 ,
5862,-1.239E+00 -3.055E-01 -1.124E+00 8.218E-02 1.702E-02 -3.403E-03 ,
5861,2.527E-01 6.057E-01 2.592E-01 3.453E-01 -2.054E-01 -1.904E-01 ,
5860,-5.318E-02 -9.673E-02 -9.592E-02 -3.392E-02 -1.667E-01 -5.991E-02 ,
5859,-1.016E-01 -5.352E-02 -9.838E-02 -1.063E-02 -5.193E-02 -3.816E-02 ,
5858,-6.760E-01 1.623E-02 -2.052E-01 2.263E-01 -1.691E-02 5.504E-03 ,
5857,1.853E-01 1.673E-01 -1.734E-02 -1.403E-02 -1.064E-01 -7.780E-02 ,
5856,6.215E-01 8.253E-01 2.516E-01 -4.955E-02 -4.115E-01 1.257E-02 ,
5855,8.785E-02 -9.269E-02 -6.267E-02 5.137E-02 -1.632E-01 -1.112E-01 ,
5854,-4.453E-01 -3.224E-01 -3.768E-01 1.991E-02 -1.662E-01 1.308E-01 ,
5853,-2.834E-01 -3.288E-01 -4.611E-01 -2.417E-02 -1.363E-01 1.004E-01 ,
5852,7.876E-02 1.239E-02 3.417E-03 6.076E-02 -2.793E-01 4.401E-02 ,
5851,-2.726E-01 -1.470E-01 -1.637E-01 -4.265E-03 -1.628E-01 3.128E-02 ,
5850,1.228E-01 1.914E-01 1.540E-01 -6.929E-02 -2.245E-01 -1.271E-01 ,
5849,-3.881E-01 -4.233E-01 -4.941E-01 -2.403E-02 -3.319E-01 -9.173E-02 ,
5848,1.647E-01 2.077E-01 4.969E-01 9.307E-02 1.618E-02 1.728E-02 ,
5847,-2.269E-01 -1.710E-01 -1.375E-01 1.333E-02 -1.046E-01 -1.044E-02 ,
5846,5.908E-01 3.259E-01 4.066E-01 4.770E-02 -1.388E-01 -1.820E-01 ,
5845,-1.288E-02 2.800E-01 -1.696E-01 -2.163E-01 -3.891E-01 -1.193E-01 ,
5844,-1.311E+00 -1.302E+00 -1.414E+00 1.686E-02 -7.238E-01 -1.536E-01 ,
5843,1.099E+00 2.396E+00 1.135E+00 4.239E-01 -4.838E-01 7.651E-03 ,
5842,-5.999E-01 -3.957E-01 -8.016E-01 1.337E-01 -4.863E-01 1.832E-01 ,
5841,-1.010E+00 -8.154E-01 -1.182E+00 -3.167E-01 -5.227E-01 -2.845E-01 ,
5840,-7.973E-01 -9.395E-01 -8.796E-01 -2.454E-01 -7.331E-01 1.017E-02 ,
5839,1.144E-01 -8.505E-02 4.880E-02 2.535E-02 -1.730E-01 -1.295E-01 ,
5838,2.312E-01 -5.315E-03 1.755E-01 -2.176E-01 -1.489E-01 4.005E-02 ,
5837,-7.219E-01 -5.394E-02 -6.182E-01 -1.586E-01 -9.294E-02 3.959E-02 ,
5836,7.365E-02 6.888E-02 2.170E-01 3.346E-02 -7.552E-02 3.175E-02 ,
5835,-8.519E-03 -7.109E-02 -4.043E-02 -3.240E-02 -6.562E-02 -4.184E-03 ,
5834,-1.515E-01 -2.302E-01 -2.427E-01 -3.627E-02 -1.571E-01 -2.244E-02 ,
5833,-6.613E-02 -5.963E-02 -2.189E-01 -2.081E-03 -4.882E-02 -6.958E-03 ,
5832,-1.147E-01 -1.722E-01 -1.337E-01 -1.974E-02 -4.071E-02 -1.995E-02 ,
5831,-1.008E-01 -2.215E-01 -1.636E-01 -7.581E-02 -2.869E-01 7.610E-02 ,
5830,8.803E-02 9.867E-02 -5.436E-03 -1.005E-02 -5.652E-02 -3.856E-03 ,
5829,-1.189E-01 -6.040E-02 -3.824E-01 4.054E-02 -4.316E-02 7.285E-03 ,
5828,-2.358E-02 -1.077E-02 -1.476E-01 1.626E-03 -3.773E-02 2.842E-03 ,
5827,-7.055E-02 3.333E-02 2.004E-01 2.997E-02 -1.598E-01 -2.144E-01 ,
5826,-6.837E-02 4.444E-01 1.164E-02 -3.329E-01 -2.343E-01 1.069E-01 ,
5825,7.414E-01 1.445E+00 6.616E-01 -6.714E-01 -3.075E-01 4.476E-02 ,
5824,-4.931E-01 -4.625E-01 -5.347E-01 1.775E-01 -8.405E-01 7.995E-02 ,
5823,-4.854E-01 2.838E-01 -2.954E-01 -1.766E-01 -1.264E-01 1.115E-01 ,
5822,-7.338E-01 -2.487E-01 -9.264E-01 1.300E-01 1.242E-02 1.415E-02 ,
5821,9.638E-01 1.837E+00 1.176E+00 2.989E-01 -8.598E-02 -2.396E-02 ,
5820,1.643E+00 2.385E+00 1.698E+00 -6.502E-01 -3.890E-01 7.256E-03 ,
5819,-3.985E-01 5.465E-02 -3.617E-01 1.251E-01 7.890E-03 -3.692E-02 ,
5818,9.823E-01 1.507E+00 1.086E+00 -5.765E-01 -4.326E-02 1.187E-02 ,
5817,2.436E-01 1.548E-01 3.797E-01 1.308E-01 -1.321E-01 -2.163E-02 ,
5816,6.176E-01 1.447E+00 9.309E-01 -2.724E-01 -1.540E-02 -5.853E-02 ,
5815,4.055E-01 2.144E-01 5.996E-01 1.089E-01 -8.159E-03 9.278E-03 ,
5814,-6.051E-01 2.399E-02 -6.618E-01 3.269E-03 1.187E-01 -7.900E-03 ,
5813,1.403E-01 7.107E-01 2.901E-01 -1.340E-01 3.866E-02 -3.108E-02 ,
5812,-1.831E-01 4.132E-01 -1.730E-01 1.460E-01 -9.712E-02 -5.905E-02 ,
5811,2.587E+00 8.051E-01 1.131E+00 9.299E-01 1.809E-02 -4.018E-01 ,
5810,-3.175E-01 -2.599E-01 -5.952E-01 6.916E-02 -1.534E-02 -1.975E-02 ,
5809,-1.528E+00 3.039E-01 -1.879E+00 8.487E-02 -7.017E-01 1.503E-01 ,
5808,-5.631E-01 -5.548E-01 -7.008E-01 6.253E-01 -3.058E-01 -7.534E-02 ,
5807,-3.059E-01 2.622E-01 -3.525E-01 -8.347E-03 -9.738E-03 -5.441E-03 ,
5806,-7.713E-01 -8.964E-02 -6.971E-01 -2.181E-01 -7.652E-02 4.266E-02 ,
5805,1.880E+00 1.714E+00 1.503E+00 -8.071E-01 -1.273E-01 1.488E-01 ,
5804,7.865E-02 5.990E-02 4.110E-01 1.149E-01 -9.574E-02 3.107E-02 ,
5803,5.732E-01 1.797E+00 7.610E-01 3.190E-01 -1.114E-01 1.442E-02 ,
5802,-2.729E-01 4.239E-01 -5.593E-02 4.089E-01 -1.934E-01 1.127E-02 ,
5801,3.544E-01 5.722E-01 2.244E-01 1.049E+00 -1.571E-01 -3.248E-01 ,
5800,-1.589E-01 4.617E-01 -2.139E-01 3.024E-02 -7.314E-03 -1.172E-02 ,
5799,-3.174E-01 1.126E+00 -1.124E-01 -5.630E-01 -2.653E-01 -7.147E-02 ,
5798,5.225E-02 9.392E-02 -9.616E-02 -4.292E-01 -1.236E-01 5.818E-02 ,
5797,2.612E+00 3.589E+00 2.410E+00 -8.499E-01 -5.135E-01 1.209E-01 ,
5796,1.628E-02 7.472E-01 1.993E-01 -3.556E-01 1.080E+00 -3.535E-01 ,
5795,6.330E-01 1.771E+00 8.132E-01 -3.408E-01 -2.212E-01 -3.744E-02 ,
5794,1.169E+00 6.801E-01 5.049E-01 -5.668E-01 8.032E-02 3.755E-02 ,
5793,2.421E+00 2.052E+00 1.838E+00 8.264E-01 -1.584E-01 -1.371E-01 ,
5792,-3.031E-01 -9.532E-02 -5.167E-01 1.580E-01 -5.752E-02 3.205E-03 ,
5791,-2.457E-01 4.025E-01 -2.089E-01 1.721E-01 5.541E-02 1.513E-02 ,
5790,-1.475E+00 -5.680E-01 -9.374E-01 5.871E-02 -7.628E-02 8.575E-02 ,
5789,1.211E+00 8.629E-01 5.749E-01 -8.385E-02 4.850E-01 -7.555E-02 ,
5788,-1.096E+00 -4.825E-01 -1.054E+00 1.632E-01 2.377E-02 -9.707E-03 ,
5787,1.160E-02 -3.652E-02 -5.070E-02 -1.429E-02 -6.579E-02 -1.985E-05 ,
5786,-8.988E-02 -8.096E-02 -1.825E-01 -4.625E-03 -9.480E-02 -1.960E-02 ,
5785,-2.578E-01 7.577E-01 -2.375E-01 -1.057E-01 -3.554E-01 -4.525E-03 ,
5784,2.059E-01 3.540E-01 1.704E-01 1.392E-01 -9.511E-02 -3.633E-02 ,
5783,6.134E-01 1.839E+00 6.934E-01 1.501E-01 -1.822E-01 -7.809E-02 ,
5782,-1.224E+00 -4.126E-01 -1.154E+00 7.948E-02 -8.494E-03 -1.336E-02 ,
5781,7.104E-01 3.595E-01 8.489E-01 2.557E-01 -6.578E-02 3.952E-03 ,
5780,-1.389E+00 -4.277E-01 -1.335E+00 9.529E-02 -5.969E-02 -1.615E-02 ,
5779,-1.522E-01 -1.094E-01 -1.612E-01 -2.918E-02 -4.434E-02 7.308E-03 ,
5778,5.171E-01 -3.471E-02 -5.659E-03 3.149E-01 1.840E-01 -2.479E-02 ,
5777,6.928E-02 6.483E-02 1.689E-02 -1.034E-02 -3.845E-02 -2.574E-02 ,
5776,-3.571E-03 1.385E+00 -1.141E-02 8.414E-02 -6.133E-01 -4.133E-02 ,
5775,-6.392E-01 -1.561E-01 -5.251E-01 1.953E-01 -1.552E-01 -1.285E-01 ,
5774,-5.021E-02 -3.402E-02 -2.582E-01 -4.727E-03 -3.415E-02 1.302E-03 ,
5773,5.105E-01 7.382E-01 2.110E-01 -2.386E-01 -4.137E-01 8.872E-02 ,
5772,-4.626E-01 -5.731E-01 -1.586E-01 1.936E-01 -2.427E-01 2.346E-01 ,
5771,-5.031E-01 -2.873E-01 -8.015E-01 -1.298E-01 -3.456E-02 -7.577E-03 ,
5770,2.594E-01 -3.146E-01 -1.805E-01 -8.657E-01 1.833E-01 2.144E-01 ,
5769,2.544E-01 1.805E-01 3.009E-01 -1.894E-01 3.463E-02 2.100E-03 ,
5768,1.153E+00 5.573E-01 8.610E-01 2.847E-01 -3.410E-02 1.831E-02 ,
5767,-7.190E-01 -1.514E-01 -7.841E-01 1.849E-01 3.352E-02 8.872E-02 ,
