 Element ID, Tensor(Element Stresses (2D & 3D)),
9183,3.909E-01 3.991E-01 4.919E-01 1.160E-02 1.645E-03 3.767E-01 ,
9184,3.741E-04 8.536E-04 1.340E-03 4.689E-04 -1.627E-05 7.922E-03 ,
9185,-1.278E-01 -6.232E-02 -5.221E-02 -2.883E-02 -2.423E-02 3.670E-02 ,
9186,-1.094E-01 -2.678E-02 5.578E-03 -2.512E-02 -4.435E-03 4.012E-03 ,
9187,-9.891E-03 9.603E-02 5.711E-02 1.064E-02 1.613E-02 5.280E-02 ,
9188,4.167E-01 3.924E-01 2.753E-01 -5.242E-02 3.639E-02 -1.640E-01 ,
9189,8.856E-01 1.009E+00 3.897E+00 6.583E-03 -6.322E-02 -2.031E-01 ,
9190,-4.181E-02 -1.011E-01 -3.700E-01 -4.851E-02 -1.247E-02 3.533E-01 ,
9191,1.442E-02 5.594E-02 6.434E-02 -8.153E-03 -8.713E-03 7.131E-02 ,
9192,1.172E-01 -7.476E-02 -1.365E-01 -2.487E-02 -6.449E-02 4.432E-02 ,
9193,5.366E-02 -9.834E-02 -1.350E-01 1.119E-02 3.258E-02 8.860E-02 ,
9194,1.420E-01 3.028E-02 -2.571E-03 -8.094E-03 3.347E-02 4.470E-02 ,
9195,9.319E-02 3.424E-02 -1.332E-01 2.505E-02 2.197E-02 -6.335E-02 ,
9196,2.574E-01 2.502E-01 6.151E-01 2.608E-02 -3.006E-03 5.494E-01 ,
9197,-4.961E-01 -5.484E-01 -3.159E-01 7.487E-02 -3.626E-02 5.664E-01 ,
9198,5.292E-02 -1.100E-01 -1.396E-01 -1.245E-02 3.229E-02 -1.047E-02 ,
9199,-8.298E-02 9.993E-02 1.244E-01 5.821E-02 -8.263E-02 1.496E-01 ,
9200,3.886E-02 9.188E-02 1.355E-01 1.255E-02 -3.277E-02 1.997E-01 ,
9201,-3.222E-01 -4.044E-01 -1.128E+00 -7.678E-02 -5.225E-02 3.418E-01 ,
9202,-3.449E-02 -5.101E-03 4.672E-01 -2.044E-02 -1.947E-02 3.639E-01 ,
9203,1.022E-01 3.212E-01 4.979E-01 -3.411E-01 -3.750E-01 -2.506E-02 ,
9204,-6.147E-01 -4.914E-01 3.799E-01 6.503E-02 -8.006E-02 4.454E-01 ,
9205,-1.090E+00 -1.250E+00 -1.695E+00 -2.025E-02 -5.191E-02 2.914E-01 ,
9206,2.879E-02 -6.195E-03 -5.429E-01 5.272E-03 1.443E-02 3.614E-01 ,
9207,-2.141E-01 -1.952E-01 -6.670E-01 1.162E-02 3.179E-02 3.015E-01 ,
9208,2.090E-01 1.833E-01 5.442E-01 -8.681E-02 3.046E-02 3.589E-01 ,
9209,-7.127E-01 -6.603E-01 -2.975E-01 1.578E-02 -7.680E-03 5.086E-01 ,
9210,1.458E-01 1.023E-01 7.025E-01 -4.653E-02 3.591E-03 3.368E-01 ,
9211,-2.358E-01 -2.998E-01 -1.096E+00 -1.408E-02 1.221E-02 2.857E-01 ,
9212,-7.533E-02 -3.313E-02 9.042E-01 -3.615E-02 4.042E-02 3.046E-01 ,
9213,-4.360E-01 -4.119E-01 2.509E-01 7.776E-02 3.784E-02 4.019E-01 ,
9214,-4.943E-02 -3.390E-02 -4.796E-01 2.137E-02 -6.350E-03 2.281E-01 ,
9215,-7.780E-03 -1.468E-01 -4.634E-01 -1.496E-02 -1.908E-01 3.371E-03 ,
9216,-1.475E-01 -1.550E-01 -2.789E-01 -1.184E-02 -1.707E-02 -1.145E-01 ,
9217,-4.858E-02 -8.447E-02 -1.404E-01 -1.324E-03 1.695E-02 -4.380E-02 ,
9218,4.219E-01 1.525E-01 -9.921E-02 -1.282E-01 -6.065E-02 -1.652E-01 ,
9219,-8.545E-03 1.489E-02 -6.224E-01 -1.368E-02 -8.023E-03 1.891E-01 ,
9220,5.628E-03 4.498E-02 9.287E-02 -1.046E-02 6.630E-03 -3.628E-02 ,
9221,1.042E-01 8.017E-02 -1.350E-01 -6.662E-03 -5.488E-02 1.643E-05 ,
9222,-2.693E-01 -2.870E-01 -7.886E-01 3.854E-02 2.386E-02 3.431E-01 ,
9223,-5.564E-01 -4.989E-01 4.730E-01 6.686E-02 -6.754E-02 5.474E-01 ,
9224,1.853E-01 9.673E-02 -1.728E-01 -5.473E-03 -7.002E-02 -2.109E-02 ,
9225,2.037E-01 2.232E-01 -4.768E-01 7.481E-02 -9.527E-03 3.298E-01 ,
9226,1.355E-02 2.459E-02 -1.089E+00 -1.829E-02 2.210E-02 1.355E-01 ,
9227,6.714E-02 -3.585E-02 -3.295E-02 1.191E-02 2.877E-02 6.699E-02 ,
9228,-1.890E-01 -2.114E-01 -4.732E-01 4.512E-02 -1.877E-02 2.866E-01 ,
9229,3.224E-01 2.385E-01 2.128E-01 -4.579E-02 -6.701E-03 -1.641E-01 ,
9230,1.241E-01 2.290E-01 1.088E+00 -7.222E-02 -4.403E-02 2.825E-01 ,
9231,1.920E-01 2.027E-01 9.736E-01 -1.285E-01 -3.043E-02 2.386E-01 ,
9232,-4.186E-02 3.558E-02 7.975E-01 1.733E-02 3.679E-02 3.519E-01 ,
9233,1.521E-01 1.442E-01 1.286E-01 3.998E-02 7.388E-03 4.013E-01 ,
9234,2.003E-01 1.411E-01 -8.218E-03 -3.966E-02 1.816E-02 3.338E-01 ,
9235,-4.321E-02 -8.290E-02 -3.261E-01 1.032E-02 -7.218E-02 4.646E-02 ,
9236,-1.622E-01 -1.473E-01 1.186E+00 7.212E-02 7.632E-02 4.095E-01 ,
9237,3.256E-01 3.642E-01 7.267E-02 5.263E-02 1.380E-03 3.911E-01 ,
9238,-4.238E-01 -2.400E-01 3.573E-01 -3.640E-03 -2.463E-01 1.414E-02 ,
9239,1.015E-01 7.636E-02 -2.402E-01 1.915E-02 -1.076E-01 6.549E-02 ,
9240,1.906E-01 2.715E-01 1.438E+00 2.224E-02 8.703E-03 2.301E-01 ,
9241,-1.074E-02 -3.076E-02 -2.928E-01 3.617E-03 -7.154E-02 4.139E-02 ,
9242,-4.829E-01 -4.697E-01 5.028E-01 1.903E-02 -4.330E-02 2.498E-01 ,
9243,1.892E-02 4.997E-03 2.355E-03 2.373E-04 2.688E-04 -3.633E-03 ,
9244,2.454E-01 3.545E-01 1.116E+00 -6.312E-02 -1.303E-02 2.831E-01 ,
9245,-4.698E-01 -5.348E-01 5.846E-02 7.463E-02 -1.412E-02 3.144E-01 ,
9246,-1.279E-01 -1.347E-01 -4.167E-01 1.135E-02 -9.508E-02 5.305E-02 ,
9247,-9.081E-02 -2.458E-01 -4.771E-01 -1.537E-01 -6.099E-02 -2.205E-01 ,
9248,1.022E-01 1.639E-01 8.077E-01 -7.908E-03 -6.401E-03 2.921E-01 ,
9249,3.828E-02 1.736E-02 -1.980E-01 4.480E-03 -4.041E-02 1.397E-03 ,
9250,-1.418E-01 -2.180E-01 -5.544E-01 8.400E-05 -8.344E-02 3.548E-03 ,
9251,5.029E-03 -2.089E-02 -2.906E-01 1.800E-02 -6.747E-02 2.459E-02 ,
9252,-5.520E-03 -2.000E-03 -2.617E-01 4.104E-03 -4.980E-03 2.604E-01 ,
9253,-2.649E-01 -2.986E-01 2.558E-01 -3.290E-02 2.028E-02 2.307E-01 ,
9254,1.804E-01 2.018E-01 -1.372E-01 3.893E-02 -1.057E-02 2.340E-01 ,
9255,9.082E-02 7.135E-02 -3.944E-01 -4.176E-02 -1.415E-02 2.610E-01 ,
9256,1.724E-01 1.943E-01 8.592E-01 -2.681E-02 -2.620E-02 2.148E-01 ,
9257,4.465E-02 2.520E-02 6.947E-01 -8.653E-03 -3.371E-03 2.102E-01 ,
9258,5.227E-01 4.679E-01 -2.187E+00 -8.620E-03 1.241E-02 -2.216E-01 ,
9259,-8.441E-02 -6.436E-02 5.078E-01 -1.393E-02 1.358E-02 2.345E-01 ,
9260,-3.675E-02 -3.037E-02 -2.159E-01 -1.125E-02 -3.578E-03 -3.438E-02 ,
9261,-2.027E-02 -1.323E-02 -1.244E-01 -8.380E-03 -5.134E-03 -4.370E-02 ,
9262,-4.740E-02 -5.612E-02 -2.624E-01 -1.701E-02 -1.350E-02 -2.741E-02 ,
9263,2.099E-01 2.496E-01 8.495E-01 4.555E-02 2.294E-02 2.265E-01 ,
9264,3.453E-01 4.494E-01 1.896E+00 -8.122E-02 9.146E-03 1.630E-01 ,
9265,7.857E-02 5.104E-02 -3.854E-02 -8.923E-03 -9.580E-03 -8.131E-02 ,
9266,2.562E-01 2.778E-01 1.282E+00 5.871E-02 4.163E-02 2.372E-01 ,
9267,-1.384E-01 -8.077E-02 1.101E+00 1.337E-03 -1.868E-02 1.335E-01 ,
9268,-3.830E-03 -1.361E-02 -1.175E-01 -3.455E-03 -2.139E-02 -6.846E-02 ,
9269,-2.750E-02 -3.215E-02 -2.726E-01 1.406E-03 -3.265E-02 -1.429E-02 ,
9270,1.596E-01 1.533E-01 -7.483E-01 2.320E-02 -1.009E-02 1.500E-01 ,
9271,1.456E-01 1.178E-01 -3.176E-01 -4.064E-03 -5.963E-03 2.054E-01 ,
9272,-4.688E-01 -4.983E-01 1.436E+00 9.348E-02 -1.391E-02 1.543E-01 ,
9273,9.228E-02 7.155E-02 -6.474E-01 -1.158E-02 8.745E-03 3.032E-01 ,
9274,3.103E-02 2.235E-02 -2.504E-01 2.291E-03 -8.398E-02 3.909E-02 ,
9275,5.277E-02 1.228E-02 -2.892E-01 2.832E-02 -9.350E-02 4.535E-02 ,
9276,-6.047E-01 -5.449E-01 -3.648E+00 1.808E-02 -9.654E-03 -2.450E-01 ,
9277,1.549E-01 1.722E-01 1.960E+00 2.396E-02 -9.019E-04 1.871E-01 ,
9278,-1.959E-01 -2.057E-01 -3.188E-01 -3.732E-02 -3.690E-03 -9.964E-02 ,
9279,3.203E-01 2.755E-01 2.488E+00 -4.218E-02 -1.887E-02 5.152E-02 ,
9280,8.034E-01 2.686E-01 -1.929E+00 -8.353E-02 3.863E-01 9.332E-02 ,
9281,5.069E-01 1.786E-01 8.874E-02 4.034E-02 9.028E-02 1.783E-02 ,
9282,3.296E-01 4.039E-01 1.963E+00 8.344E-02 -2.973E-02 1.484E-01 ,
9283,1.991E-01 2.378E-01 2.092E+00 3.739E-02 4.033E-02 7.015E-02 ,
9284,1.587E-02 -6.291E-02 1.505E+00 3.055E-02 1.694E-02 1.671E-01 ,
9285,-2.487E-01 -3.014E-01 1.265E+00 5.047E-02 3.309E-02 1.063E-01 ,
9286,8.607E-02 5.450E-02 9.533E-02 2.182E-03 2.429E-03 -4.462E-02 ,
9287,-8.459E-01 -8.351E-01 -3.614E+00 1.151E-01 3.341E-01 2.208E-01 ,
9288,1.754E-01 -6.831E-02 -1.098E-01 -4.689E-03 6.908E-02 -3.510E-02 ,
9289,2.846E-01 1.171E-01 1.425E-01 -1.211E-02 4.564E-02 -2.635E-02 ,
9290,-3.837E-01 -3.853E-01 7.313E-01 -6.613E-02 2.952E-03 1.757E-01 ,
9291,6.421E-03 -3.969E-03 -2.337E-01 2.569E-03 -3.382E-02 -1.876E-02 ,
9292,3.854E-01 -6.438E-02 -4.882E-01 2.148E-01 2.229E-01 -8.229E-03 ,
9293,-3.691E-02 -3.383E-02 -1.293E-01 -1.438E-02 -1.236E-02 -4.131E-02 ,
9294,4.608E-01 5.585E-01 3.264E+00 8.581E-02 -1.878E-03 -5.927E-02 ,
9295,3.638E-01 1.102E-01 5.481E-02 4.479E-02 7.204E-02 2.067E-03 ,
9296,-4.237E-01 1.451E-02 2.339E+00 1.451E-02 -5.782E-02 2.564E-02 ,
9297,1.038E-01 -6.990E-02 -2.040E-01 -9.528E-02 1.551E-01 7.762E-02 ,
9298,-3.565E-03 -1.841E-03 -5.376E-04 -6.065E-05 -3.051E-04 2.847E-03 ,
9299,5.006E-01 7.157E-01 -5.210E-01 -5.281E-02 8.786E-02 5.641E-01 ,
9300,-1.236E-02 -2.193E-02 -2.572E-01 6.408E-02 -1.332E-01 5.856E-02 ,
9301,5.545E-01 5.184E-01 2.433E+00 -2.612E-02 -1.226E-01 1.996E-01 ,
9302,1.150E-01 1.128E-01 2.427E+00 -1.482E-02 3.130E-02 3.219E-02 ,
9303,1.913E-01 2.257E-01 2.413E-01 -1.733E-02 3.575E-02 -9.957E-02 ,
9304,1.055E-01 1.806E-02 -5.689E-02 -7.809E-02 -1.766E-02 -2.108E-01 ,
9305,8.794E-02 -4.343E-02 -9.356E-02 5.893E-03 1.778E-02 4.719E-02 ,
9306,3.204E-02 7.806E-03 -2.276E-02 -6.090E-02 -1.526E-03 -1.683E-01 ,
9307,6.088E-01 4.998E-01 5.045E-01 -3.319E-02 1.776E-02 1.054E-01 ,
9308,4.791E-02 2.339E-02 1.015E-02 3.746E-04 -6.016E-04 2.627E-03 ,
9309,-2.060E-02 -5.526E-03 -2.800E-02 9.427E-04 -2.371E-03 -3.365E-02 ,
9310,-4.094E-01 -4.731E-01 -6.005E-01 -5.944E-02 -4.305E-02 -1.646E-01 ,
9311,1.841E-02 2.466E-02 4.083E-02 -6.944E-02 2.061E-02 5.208E-02 ,
9312,3.482E-03 1.566E-02 -1.045E-01 -7.848E-03 -4.938E-03 -4.520E-02 ,
9313,-4.136E-02 -2.444E-02 -5.533E-02 1.856E-03 -2.395E-03 -3.202E-02 ,
9314,-3.145E-02 -1.575E-02 -5.716E-02 -4.454E-03 2.116E-03 -3.251E-02 ,
9315,1.834E-01 1.226E-01 -1.215E-01 -4.851E-03 -6.293E-02 2.863E-02 ,
9316,4.414E-02 -2.384E-01 -6.050E-01 -2.112E-01 -1.294E-01 -1.778E-01 ,
9317,1.463E-02 -3.701E-02 -3.741E-01 -2.258E-02 -9.798E-02 -4.226E-02 ,
9318,5.816E-02 -8.409E-02 -2.165E-01 8.969E-02 -8.042E-02 9.678E-03 ,
9319,-5.184E-02 -6.747E-02 -3.446E-01 5.345E-02 -1.478E-01 8.082E-02 ,
9320,-3.619E-01 -3.663E-01 1.608E+00 7.930E-02 2.207E-02 1.132E-01 ,
9321,3.461E-02 -9.966E-02 -2.503E-01 8.302E-02 -8.606E-02 2.565E-02 ,
9322,2.662E-01 1.281E-01 -1.958E-02 1.003E-01 -1.033E-01 -8.609E-04 ,
9323,3.129E-02 7.435E-02 1.374E-01 -2.866E-02 7.617E-03 -8.589E-02 ,
9324,-4.098E-01 -5.868E-01 -2.149E+00 8.407E-02 -5.343E-02 2.254E-01 ,
9325,4.801E-02 3.929E-02 2.245E+00 -3.119E-02 1.889E-03 -2.336E-02 ,
9326,-1.435E-02 -9.158E-02 -2.000E-01 -7.578E-02 -1.428E-02 -1.973E-01 ,
9327,4.180E-02 4.911E-02 7.819E-02 7.649E-02 -2.929E-02 7.681E-02 ,
9328,4.761E-01 5.445E-01 2.515E+00 1.092E-01 5.415E-04 7.625E-02 ,
9329,-2.284E-02 -7.636E-03 -4.931E-02 -7.689E-04 4.299E-04 -3.298E-02 ,
9330,4.409E-01 4.553E-01 1.348E+00 -7.086E-02 7.025E-03 2.733E-01 ,
9331,2.610E-03 -1.797E-01 -6.779E-01 -1.215E-01 -1.701E-01 -1.255E-01 ,
9332,1.560E-01 1.626E-02 -2.252E-01 -1.090E-01 -3.139E-02 -1.353E-01 ,
9333,-7.859E-03 -2.412E-02 3.254E-02 -8.220E-03 -1.579E-03 2.080E-01 ,
9334,1.968E-01 -3.421E-02 -3.405E-02 -2.149E-02 1.210E-02 4.240E-03 ,
9335,2.568E-02 -1.020E-01 -1.554E-01 -7.386E-02 2.019E-01 -7.111E-03 ,
9336,-2.469E-02 2.020E-02 6.578E-02 -2.751E-02 9.024E-03 -8.679E-02 ,
9337,-1.508E-03 -2.129E-02 -2.499E-01 -1.015E-02 -4.443E-02 1.986E-02 ,
9338,5.345E-02 8.024E-02 1.282E-01 -3.602E-02 4.274E-03 -1.321E-01 ,
9339,-1.428E-02 -1.141E-02 4.647E-03 1.249E-03 1.375E-02 7.217E-02 ,
9340,-1.192E-01 -1.777E-01 -3.347E-01 -1.799E-02 -4.900E-03 -1.325E-01 ,
9341,9.370E-02 -1.928E-02 -5.397E-03 1.141E-02 4.266E-02 8.220E-02 ,
9342,8.210E-02 -5.179E-02 -8.146E-02 -6.209E-03 2.006E-02 3.716E-02 ,
9343,-5.358E-02 -2.372E-02 -2.296E-02 -3.969E-03 2.293E-03 -2.445E-02 ,
9344,-1.610E-02 2.098E-02 6.153E-02 -7.124E-03 6.342E-03 -1.349E-02 ,
9345,-9.519E-01 -1.079E+00 -4.306E+00 1.551E-01 -1.373E-02 -9.763E-02 ,
9346,9.610E-03 6.065E-02 1.278E-01 -1.965E-02 8.579E-03 -5.021E-02 ,
9347,-3.004E-02 2.273E-02 7.788E-02 -1.857E-02 9.777E-03 -5.242E-02 ,
9348,-1.985E-01 -1.589E-01 -1.350E-01 -2.553E-02 -7.359E-03 -7.696E-02 ,
9349,1.834E-01 3.590E-03 -1.527E-03 -9.609E-03 2.991E-02 2.061E-02 ,
9350,2.782E-01 2.742E-01 1.452E+00 -1.071E-02 -2.367E-02 1.763E-01 ,
9351,-1.153E-02 -7.246E-02 -1.778E-01 -1.003E-01 7.592E-02 -9.063E-04 ,
9352,5.473E-02 -1.834E-02 -5.894E-03 -2.653E-02 1.881E-02 3.330E-02 ,
9353,1.746E-02 -3.081E-02 -6.654E-02 -6.247E-03 4.853E-02 5.061E-02 ,
9354,-3.083E-01 -3.260E-01 -1.189E+00 -1.915E-02 4.522E-02 2.477E-01 ,
9355,-1.874E-02 2.985E-03 -2.814E-02 -1.610E-03 -7.914E-04 -3.058E-02 ,
9356,-1.809E-01 -4.236E-01 -7.915E-01 -8.574E-02 -8.853E-02 -8.167E-02 ,
9357,-1.959E-02 1.843E-02 8.878E-03 -6.253E-03 4.122E-03 -3.056E-02 ,
9358,-1.572E-02 3.981E-03 -6.969E-03 1.379E-05 3.050E-04 -2.483E-02 ,
9359,6.846E-02 3.890E-01 8.429E-01 2.122E-01 -2.990E-01 9.822E-02 ,
9360,-1.383E-01 1.723E-01 6.548E-01 1.665E-01 -3.061E-01 -1.471E-02 ,
9361,-1.664E-01 2.417E-01 7.502E-01 2.587E-01 -2.583E-01 -1.388E-02 ,
9362,-9.468E-02 -1.241E-01 -5.567E-01 -9.716E-03 -1.741E-02 4.183E-01 ,
9363,-2.541E-02 -4.707E-03 2.246E-02 8.485E-03 -4.244E-03 1.050E-01 ,
9364,-4.220E-02 -2.729E-02 -9.576E-02 -3.668E-03 2.010E-03 -3.849E-02 ,
9365,-4.415E-02 -2.431E-02 -4.850E-02 -1.260E-02 -9.268E-05 -5.096E-02 ,
9366,-1.213E-01 -9.725E-02 -6.479E-02 1.798E-02 1.212E-02 7.304E-02 ,
9367,-3.323E-02 -1.076E-02 -4.807E-02 -6.194E-04 -1.057E-03 -2.945E-02 ,
9368,4.336E-02 7.300E-02 1.171E-01 -1.513E-02 6.288E-03 -6.238E-02 ,
9369,1.015E-01 1.015E-01 1.241E-01 2.255E-03 -3.021E-04 1.145E-01 ,
9370,-7.654E-01 -6.888E-01 -7.307E-02 -2.301E-01 -5.175E-01 2.213E-01 ,
9371,-1.008E-01 -5.591E-02 1.156E+00 -1.362E-02 -2.947E-03 2.688E-01 ,
9372,-3.548E-01 -2.627E-01 -3.987E-01 6.449E-02 1.003E-01 1.299E-01 ,
9373,-6.512E-02 -3.357E-02 -1.378E-02 2.818E-03 -4.960E-03 2.332E-03 ,
9374,-1.417E-01 -1.829E-01 -3.766E-01 9.932E-03 3.537E-02 -3.664E-02 ,
9375,-3.433E-02 -2.168E-02 -1.069E-01 -7.836E-03 -9.935E-04 -3.297E-02 ,
9376,8.342E-03 8.409E-03 -7.549E-02 -3.505E-03 -1.387E-03 -4.702E-02 ,
9377,-1.018E-01 -9.087E-02 -1.691E-01 -1.304E-02 -7.084E-03 -6.031E-02 ,
9378,1.761E-01 3.818E-01 7.105E-01 1.306E-01 -2.700E-01 1.644E-01 ,
9379,-4.060E-01 -5.999E-01 -9.751E-01 1.844E-01 3.288E-01 9.544E-02 ,
9380,-3.330E-03 8.718E-03 2.253E-02 7.787E-05 -1.428E-03 1.509E-02 ,
9381,-2.133E-01 -5.285E-01 -9.980E-01 2.170E-01 1.891E-01 -9.839E-02 ,
9382,-7.342E-03 -1.799E-02 -2.494E-02 1.642E-03 -1.756E-03 9.689E-04 ,
9383,-5.157E-02 -1.418E-02 5.663E-03 5.036E-03 -3.552E-03 -1.852E-02 ,
9384,-1.410E-02 1.368E-03 -6.316E-02 -5.949E-03 -1.174E-04 -3.292E-02 ,
9385,-1.188E-02 1.177E-02 2.258E-02 3.057E-03 -3.863E-03 -3.095E-03 ,
9386,-2.283E-02 2.598E-05 -6.597E-03 5.498E-04 -2.021E-03 -2.064E-02 ,
9387,-1.253E-01 1.199E-01 -4.396E-01 4.840E-02 -1.100E-01 2.475E-01 ,
9388,1.165E-02 1.917E-02 -8.363E-02 -7.551E-03 -2.979E-03 -4.340E-02 ,
9389,-4.261E-02 -1.679E-02 2.695E-01 1.092E-03 -4.730E-02 3.206E-02 ,
9390,-3.807E-02 -1.536E-02 -2.319E-02 1.792E-03 -9.459E-04 -2.103E-02 ,
9391,-3.787E-02 -3.246E-02 -3.054E-01 4.516E-03 5.781E-02 1.621E-02 ,
9392,-1.933E-01 -1.740E-01 -1.961E-01 -2.114E-02 8.299E-04 -1.304E-01 ,
9393,-4.666E-02 -2.197E-02 1.334E-01 1.068E-02 1.858E-02 -1.093E-02 ,
9394,3.153E-01 5.501E-01 -2.053E-01 4.680E-02 -1.546E-01 3.297E-01 ,
9395,1.229E-01 1.947E-01 1.360E+00 -4.255E-02 -2.007E-02 2.010E-01 ,
9396,-1.283E-02 -3.918E-03 -3.670E-03 -1.336E-03 -7.213E-05 -2.423E-04 ,
9397,-4.462E-01 -3.773E-01 9.040E-01 3.950E-02 -2.754E-02 3.346E-01 ,
9398,7.333E-04 -1.472E-04 -1.122E-03 2.844E-04 4.761E-04 1.361E-02 ,
9399,-4.846E-02 6.266E-02 2.614E+00 3.863E-02 1.186E-01 1.277E-02 ,
9400,-8.235E-02 -1.820E-02 1.510E+00 8.259E-02 -2.217E-01 2.408E-01 ,
9401,-2.357E-01 -8.347E-02 7.299E-01 3.975E-02 1.267E-02 3.731E-01 ,
9402,7.230E-02 6.898E-02 1.139E+00 6.642E-03 3.210E-02 7.426E-02 ,
9403,-5.980E-03 3.444E-03 1.368E-02 4.244E-04 -2.464E-04 1.382E-02 ,
9404,6.360E-01 9.370E-01 1.411E+00 1.178E-01 -2.543E-01 1.694E-01 ,
9405,-3.779E-02 -7.024E-02 -1.176E-01 -3.817E-03 -4.843E-03 -8.034E-03 ,
9406,-6.372E-02 -6.094E-02 5.238E-01 -1.324E-02 -4.285E-03 -3.749E-02 ,
9407,2.699E-02 2.822E-03 -2.342E-03 -1.872E-03 -2.695E-03 -2.102E-02 ,
9408,-1.621E-01 -5.197E-03 9.979E-02 2.622E-02 2.452E-02 6.924E-02 ,
9409,-2.702E-02 4.861E-03 3.629E-02 -1.414E-02 4.390E-03 -6.815E-02 ,
9410,-1.290E+00 -5.633E-01 -7.402E-01 -6.681E-02 -1.849E-02 1.425E-01 ,
9411,1.026E-01 9.431E-02 -1.079E+00 1.322E-02 -6.239E-03 6.103E-04 ,
9412,1.166E+00 1.376E+00 2.185E+00 -2.128E-01 -8.379E-01 1.712E-02 ,
9413,7.436E-01 8.483E-01 9.661E-01 8.360E-02 1.872E-02 3.700E-01 ,
9414,-2.187E-01 -2.469E-01 -1.211E+00 -5.433E-03 1.127E-02 -6.060E-02 ,
9415,-6.987E-01 -1.051E+00 -1.632E+00 -3.382E-01 7.296E-01 8.342E-02 ,
9416,2.006E-01 2.985E-01 6.432E-01 5.915E-02 -8.610E-02 -8.407E-02 ,
9417,1.245E-01 3.522E-04 1.375E-02 -1.392E-01 1.165E-01 2.050E-02 ,
9418,-3.531E-01 -2.336E-01 -5.472E-01 2.333E-02 -4.985E-02 4.934E-01 ,
9419,-1.144E-01 4.250E-02 6.055E-01 -8.671E-02 3.334E-01 1.354E-01 ,
9420,-1.542E-01 -1.099E-01 -1.128E-01 -7.038E-02 -2.543E-02 3.378E-02 ,
9421,-6.636E-03 -3.322E-01 -6.447E-01 1.970E-01 3.054E-01 -1.127E-02 ,
9422,3.624E-01 3.564E-01 -1.830E-01 -8.383E-03 -5.177E-03 7.365E-02 ,
9423,5.653E-03 1.903E-02 3.653E-02 -9.050E-04 7.218E-04 1.224E-02 ,
9424,5.238E-01 3.256E-01 2.038E-01 2.790E-02 1.262E-02 -2.137E-01 ,
9425,-2.802E-02 -1.300E-02 -4.052E-03 8.859E-04 -2.568E-03 7.525E-03 ,
9426,9.094E-03 9.641E-04 -3.232E-03 2.745E-05 -8.375E-04 -1.449E-03 ,
9427,1.551E-01 1.565E-01 -2.142E-01 1.992E-02 -4.332E-02 7.322E-02 ,
9428,1.496E-02 2.673E-03 -2.497E-04 1.387E-03 -8.169E-04 -8.432E-04 ,
9429,-1.217E-01 -7.091E-02 -4.445E-01 3.818E-02 -7.718E-02 1.183E-01 ,
9430,5.899E-02 4.803E-02 4.675E-01 6.816E-03 -2.452E-03 1.093E-03 ,
9431,2.091E-01 1.600E-01 -1.592E-01 -1.337E-02 -5.678E-02 -2.228E-02 ,
9432,-1.424E-01 -1.240E-01 4.015E-01 6.756E-03 7.986E-03 1.433E-01 ,
9433,-1.729E-01 -1.217E-01 -1.956E+00 -1.939E-03 3.724E-02 -1.203E-01 ,
9434,-4.677E-04 -2.157E-03 -1.495E-03 3.083E-04 4.340E-04 4.276E-04 ,
9435,1.830E-02 2.186E-02 -2.780E-02 -1.167E-03 4.924E-03 -3.679E-02 ,
9436,2.609E-02 -2.432E-04 -1.554E-01 4.580E-03 1.757E-03 -2.585E-02 ,
9437,1.040E-02 -3.037E-02 -1.901E-01 3.852E-03 -1.366E-02 -1.899E-02 ,
9438,-7.826E-01 -8.979E-01 -1.196E+00 2.063E-02 1.329E-01 2.432E-01 ,
9439,1.271E-01 9.647E-02 1.401E+00 9.522E-03 2.361E-02 2.204E-01 ,
9440,-3.318E-02 -4.914E-02 -2.429E-01 3.460E-03 -1.383E-02 -1.005E-02 ,
9441,8.769E-02 5.677E-02 -7.430E-02 -1.717E-02 -2.203E-02 -6.516E-02 ,
9442,1.118E-01 8.792E-02 -1.258E-01 -1.080E-02 -1.601E-02 -1.920E-02 ,
9443,-7.694E-01 -1.099E+00 -1.586E+00 -3.595E-01 8.330E-01 1.642E-02 ,
9444,8.811E-02 9.087E-02 1.099E-01 -2.373E-02 5.016E-03 -1.072E-01 ,
9445,-1.632E-01 -1.344E-01 1.043E-01 -1.665E-01 1.994E-01 5.244E-02 ,
9446,-3.560E-02 -1.187E-02 -4.499E-02 1.008E-03 1.172E-03 -3.123E-02 ,
9447,6.113E-02 6.270E-02 7.819E-02 -2.434E-02 1.716E-03 -1.099E-01 ,
9448,2.803E-02 4.983E-03 -8.060E-03 3.503E-03 4.656E-03 1.108E-02 ,
9449,-1.853E-02 -3.278E-03 -1.365E-04 -6.927E-04 3.054E-05 -4.812E-03 ,
9450,-1.269E-02 3.776E-03 4.543E-03 8.472E-04 -2.080E-03 -8.820E-03 ,
9451,-7.667E-02 -5.087E-02 1.164E+00 1.468E-02 1.064E-02 9.593E-02 ,
9452,-1.646E-02 -1.677E-02 -1.028E-01 -8.404E-03 -9.304E-03 -3.091E-02 ,
9453,-1.368E-02 -8.778E-03 -5.119E-02 -1.212E-03 -8.378E-03 -3.266E-02 ,
9454,1.757E-02 3.017E-02 1.682E-02 2.943E-03 -1.743E-03 1.910E-02 ,
9455,-1.058E+00 -1.489E+00 -2.213E+00 1.370E-01 2.567E-01 1.426E-01 ,
